货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
BOX,RK2606080016,主仓库,플르부아 바디클렌저(#히노키레더) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Hinoki Leather) (250ml),美妆个护,250ml,Pleuvoir,1600,无权限,80箱,80,无,,B1-03-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-12-10 0:00,0.325,520,585,936000,0,936000,无
BOX,RK2606080016,主仓库,플르부아 바디로션(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1100,无权限,55箱,55,无,,B1-01-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-04-14 0:00,0.31,341,585,643500,0,643500,无
BOX,RK2606080016,主仓库,플르부아 바디로션(#모닝소일) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Morning Soil) (250ml),美妆个护,250ml,Pleuvoir,280,无权限,14箱,14,无,,B2-03-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-10-20 0:00,0.31,86.8,585,163800,0,163800,无
BOX,RK2606080016,主仓库,플르부아 바디로션(#히노키레더) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Hinoki Leather) (250ml),美妆个护,250ml,Pleuvoir,300,无权限,15箱,15,无,,B1-04-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-10-21 0:00,0.31,93,585,175500,0,175500,无
BOX,RK2606080016,主仓库,플르부아 바디클렌저(#모닝소일) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Morning Soil) (250ml),美妆个护,250ml,Pleuvoir,360,无权限,18箱,18,无,,B2-04-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-12-14 0:00,0.325,117,585,210600,0,210600,无
BOX,RK2606080016,主仓库,플르부아 바디클렌저(#로즈우드) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,200,无权限,10箱,10,无,,B2-01-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-12-15 0:00,0.325,65,585,117000,0,117000,无
BOX,RK2606080016,主仓库,플르부아 바디로션(#로즈우드) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,360,无权限,18箱,18,无,,B2-02-01,,正品,2026-06-08 14:56,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-10-23 0:00,0.31,111.6,585,210600,0,210600,无
BOX,RK2606080017,主仓库,플르부아 바디로션(#모닝소일) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Morning Soil) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1,无,,B2-03-01,,正品,2026-06-08 14:57,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-12-04 0:00,0.31,6.2,585,11700,0,11700,无
BOX,RK2606080017,主仓库,플르부아 바디로션(#로즈우드) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,240,无权限,12箱,12,无,,B2-02-01,,正品,2026-06-08 14:57,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2028-12-04 0:00,0.31,74.4,585,140400,0,140400,无
BOX,RK2606080018,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1920,无权限,96箱,96,无,,B2-16-01,,正品,2026-06-08 14:58,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-05-17 0:00,0.325,624,585,1123200,0,1123200,无
BOX,RK2606080019,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1920,无权限,96箱,96,无,,B2-02-02,,正品,2026-06-08 14:59,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-05-17 0:00,0.325,624,585,1123200,0,1123200,无
BOX,RK2606080020,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1920,无权限,96箱,96,无,,B1-02-01,,正品,2026-06-08 15:00,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-05-17 0:00,0.325,624,585,1123200,0,1123200,无
BOX,RK2606080021,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,860,无权限,43箱,43,无,,B1-05-01,,正品,2026-06-08 15:01,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-04-16 0:00,0.325,279.5,585,503100,0,503100,无
BOX,RK2606080022,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1060,无权限,53箱,53,无,,B1-05-01,,正品,2026-06-08 15:02,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-05-17 0:00,0.325,344.5,585,620100,0,620100,无
BOX,RK2606080023,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202606080013,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1320,无权限,66箱,66,无,,B2-05-01,,正品,2026-06-08 15:02,Pleuvoir / BOX / MC / 6.5 CG20260605001,MC 6.5,OCG202606080013,20/箱,0000-00-00 00:00:00,0,2029-04-16 0:00,0.325,429,585,772200,0,772200,无
BOX,RK2606080026,主仓库,플르부아 바디로션(#테이크 미 홈) (250ml),남궁정,采购入库,CG202606080016,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 身体乳(#Take Me Home) (250ml),美妆个护,250ml,Pleuvoir,100,无权限,5箱,5,无,,B1-12-01,,正品,2026-06-08 15:13,Pleuvoir / BOX / MC / 6.5 CG202606080001,,OCG202606080016,20/箱,0000-00-00 00:00:00,0,2028-09-18 0:00,0.304,30.4,512,51200,0,51200,无
BOX,RK2606080026,主仓库,플르부아 바디클렌저(#테이크 미 홈) (250ml),남궁정,采购入库,CG202606080016,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 沐浴露(#Take Me Home) (250ml),美妆个护,250ml,Pleuvoir,100,无权限,5箱,5,无,,B2-12-01,,正品,2026-06-08 15:13,Pleuvoir / BOX / MC / 6.5 CG202606080001,,OCG202606080016,20/箱,0000-00-00 00:00:00,0,2028-09-07 0:00,0.304,30.4,512,51200,0,51200,无
EA,RK2606080027,主仓库,니아르 퓨어 애사비 (28ea),남궁정,采购入库,CG202606080018,8.80028E+12,8.80028E+12,8.80028E+12,NE:AR 纯净苹果醋糖 (28ea),美妆个护,28ea,NE:AR,80,无权限,1箱,1,无,,A01-22-01,,正品,2026-06-08 15:59,NE:AR / EA / SM  追加:CJ대한통운 522015522961/511875470564/522015525831 CG20260601002,SM,OCG202606080018,80/箱,0000-00-00 00:00:00,0,2028-04-05 0:00,0.048,3.84,359,28720,0,28720,无
EA,RK2606080027,主仓库,"니아르 헤모케어 (1,700mg*28ea)",남궁정,采购入库,CG202606080018,8.80974E+12,8.80974E+12,8.80974E+12,"NE:AR 血红素铁营养管理 (1,700mg*28ea)",食品,1;700mg*28ea,NE:AR,80,无权限,1箱,1,无,,A02-02-01,,正品,2026-06-08 15:59,NE:AR / EA / SM  追加:CJ대한통운 522015522961/511875470564/522015525831 CG20260601002,SM,OCG202606080018,80/箱,0000-00-00 00:00:00,0,2027-07-14 0:00,0.078,6.24,359,28720,0,28720,无
EA,RK2606080027,主仓库,"니아르 가르시니아(#샤인머스캣맛) (1,700mg*28ea)",남궁정,采购入库,CG202606080018,8.80974E+12,8.80974E+12,8.80974E+12,"NE:AR 瘦身糖(#阳光玫瑰味) (1,700mg*28ea)",食品,1;700mg*28ea,NE:AR,80,无权限,1箱,1,无,,A02-15-01,,正品,2026-06-08 15:59,NE:AR / EA / SM  追加:CJ대한통운 522015522961/511875470564/522015525831 CG20260601002,SM,OCG202606080018,80/箱,0000-00-00 00:00:00,0,2028-01-11 0:00,0.078,6.24,359,28720,0,28720,无
EA,RK2606090001,主仓库,보라톡스 퓨어 화이트 리포좀 글루타치온 (500mg*60ea),권오성,预入库,SP2606090004,8.80966E+12,8.80966E+12,8.80966E+12,BORATALKS 谷胱甘肽 (500mg*60ea),食品,1ea,BORATALKS,1,无权限,1ea,1,菜鸟BC,7.90091E+13,A01-03-03,,正品,2026-06-09 8:13,【EA_Xiaohongshu】,,,100/箱,0000-00-00 00:00:00,0,2027-09-30 0:00,0.09,0.09,272,272,0,272,无
EA,RK2606090001,主仓库,아이뽀 엑스퍼트 퍼밍 앰플 (30ml),권오성,预入库,SP2606090004,8.80953E+12,8.80953E+12,8.80953E+12,AIPPO 专家紧致安瓶 (30ml),美妆个护,30ml,AIPPO,1,无权限,1ea,1,菜鸟BC,7.90091E+13,A01-25-01,,正品,2026-06-09 8:13,【EA_Xiaohongshu】,,,70/箱,0000-00-00 00:00:00,0,2027-03-25 0:00,0.161,0.161,200,200,0,200,无
EA,RK2606090001,主仓库,큐레카 리얼비타민C 1000mg (180정),권오성,预入库,SP2606090004,8.8094E+12,8.8094E+12,8.8094E+12,CUREKA 纯正维他命C 1000mg (180粒),无,180ea,CUREKA,1,无权限,1ea,1,菜鸟BC,7.90091E+13,A04-12-03,,正品,2026-06-09 8:13,【EA_Xiaohongshu】,,,20/箱,0000-00-00 00:00:00,0,2027-12-10 0:00,0.304,0.304,1344,1344,0,1344,无
EA,RK2606090001,主仓库,퍼리키 실크실드 헤어퍼퓸 미스트(#글로우 벨) (90ml),권오성,预入库,SP2606090004,8.80954E+12,8.80954E+12,8.80954E+12,Furriky 亮彩护发喷雾(#Belle) (90ml),美妆个护,90ml,Furriky,1,无权限,1ea,1,菜鸟BC,7.90091E+13,A03-02-01,,正品,2026-06-09 8:13,【EA_Xiaohongshu】,,,50/箱,0000-00-00 00:00:00,0,2029-01-26 0:00,0.18,0.18,376,376,0,376,无
EA,RK2606090001,主仓库,얼댓 스트로비 글로우 세럼 (30ml),권오성,预入库,SP2606090004,8.80955E+12,8.80955E+12,8.80955E+12,EARTHAT 草莓焕亮精华液 (30ml),美妆个护,30ml,EARTHAT,1,无权限,1ea,1,菜鸟BC,7.90091E+13,H-02-01,,正品,2026-06-09 8:13,【EA_Xiaohongshu】,,,70/箱,0000-00-00 00:00:00,0,2028-07-08 0:00,0.09,0.09,203,203,0,203,无
EA,RK2606090002,主仓库,스탠다드서울 하이드레이팅 바운시 부스트 세럼 (30ml),권오성,预入库,SP2606090003,8.80964E+12,8.80964E+12,8.80964E+12,STANDARD SEOUL 玻尿酸弹力保湿精华 (30ml),美妆个护,30ml,STANDARD SEOUL,1,无权限,1ea,1,菜鸟BC,7.90091E+13,A02-12-01,,正品,2026-06-09 8:13,【EA_Xiaohongshu】,,,50/箱,0000-00-00 00:00:00,0,2028-08-26 0:00,0.03,0.03,244,244,0,244,无
EA,RK2606090003,主仓库,마미케어 애사비 탈모 샴푸 (500ml),권오성,预入库,SP2606090002,8.80034E+12,8.80034E+12,8.80034E+12,Mommycare 苹果醋洗发水 (500ml),美妆个护,500ml,Mommycare,1,无权限,1ea,1,菜鸟BC,7.90091E+13,H-03-04,,正品,2026-06-09 8:13,【EA_Taofenxiao】,,,15/箱,0000-00-00 00:00:00,0,2028-12-02 0:00,0.61,0.61,1005,1005,0,1005,无
EA,RK2606090004,主仓库,블랑네이처 아크네 클렌징폼 (150ml),권오성,预入库,SP2606090001,8.8094E+12,8.8094E+12,8.8094E+12,Blanc Nature 痘肌净颜抗痘洗面奶 (150ml),美妆个护,150ml,Blanc Nature,1,无权限,1ea,1,菜鸟BC,7.90091E+13,A02-28-03,,正品,2026-06-09 8:13,【EA_Taofenxiao】,,,40/箱,0000-00-00 00:00:00,0,2028-05-26 0:00,0.19,0.19,548,548,0,548,无
BOX,RK2606090005,主仓库,공용 안전봉투 화이트,남궁정,未知入库,,PBAL31X42WH,PBAL31X42WH,PBAL31X42WH,白色泡泡袋3号(淘分销共用),无,31*42,MC Package,1,无权限,1ea,1,无,,B2-17-02,,正品,2026-06-09 8:15,안전봉투 32*39+4  1PLT  입고,,,18000/箱,0000-00-00 00:00:00,0,2099-12-31 0:00,0,0,0,0,0,0,无
BOX,RK2606090006,主仓库,공용 안전봉투 화이트,남궁정,未知入库,,PBAL31X42WH,PBAL31X42WH,PBAL31X42WH,白色泡泡袋3号(淘分销共用),无,31*42,MC Package,1,无权限,1ea,1,无,,B2-19-03,,正品,2026-06-09 8:17,안전봉투 32*39+4   1PLT  입고,,,18000/箱,0000-00-00 00:00:00,0,2099-12-31 0:00,0,0,0,0,0,0,无
BOX,RK2606090007,主仓库,공용 안전봉투 화이트,남궁정,未知入库,,PBAL31X42WH,PBAL31X42WH,PBAL31X42WH,白色泡泡袋3号(淘分销共用),无,31*42,MC Package,1,无权限,1ea,1,无,,B2-20-02,,正品,2026-06-09 8:17,안전봉투 32*39+4  1PLT  입고,,,18000/箱,0000-00-00 00:00:00,0,2099-12-31 0:00,0,0,0,0,0,0,无
BOX,RK2606090008,主仓库,공용 안전봉투 화이트,남궁정,未知入库,,PBAL31X42WH,PBAL31X42WH,PBAL31X42WH,白色泡泡袋3号(淘分销共用),无,31*42,MC Package,1,无权限,1ea,1,无,,B2-21-03,,正品,2026-06-09 8:18,안전봉투 32*39+4  1PLT  입고,,,18000/箱,0000-00-00 00:00:00,0,2099-12-31 0:00,0,0,0,0,0,0,无
BOX,RK2606090009,主仓库,공용 안전봉투 화이트,남궁정,未知入库,,PBAL31X42WH,PBAL31X42WH,PBAL31X42WH,白色泡泡袋3号(淘分销共用),无,31*42,MC Package,1,无权限,1ea,1,无,,B2-22-02,,正品,2026-06-09 8:19,안전봉투  32*39+4   1PLT  입고,,,18000/箱,0000-00-00 00:00:00,0,2099-12-31 0:00,0,0,0,0,0,0,无
EA,RK2606090011,主仓库,낫츠 센텔라스카 연고 일랑일랑 (15g),남궁정,采购入库,CG202606090002,8.80935E+12,8.80935E+12,8.80935E+12,NOTS 积雪草软膏 (15g),美妆个护,15g,NOTS,220,无权限,1箱,1,无,,A02-01-01,,正品,2026-06-09 13:45,NOTS / EA / SM CG20260604011,SM,OCG202606090002,220/箱,0000-00-00 00:00:00,0,2028-11-30 0:00,0.027,5.94,126,27720,0,27720,无
EA,RK2606090013,主仓库,누메 딥 포어 퍼밍 세럼 (50ml),박강민 ,预入库,SP2606090005,8.80024E+12,8.80024E+12,8.80024E+12,NUME 深层毛孔紧致精华 (50ml),美妆个护,50ml,NUME,1,无权限,1ea,1,菜鸟BC,7.90086E+13,A01-14-01,,正品,2026-06-09 16:05,【EA_Taofenxiao】,,,192/箱,0000-00-00 00:00:00,0,2028-04-10 0:00,0.118,0.118,179,179,0,179,无
EA,RK2606090013,主仓库,(증정) 누메 소프트 레이어 스킨 프렙 (2ml),박강민 ,预入库,SP2606090005,8.80024E+12,8.80024E+12,8.80024E+12,(赠品) NUME 柔润分层妆前乳 (2ml),美妆个护,2ml,NUME,2,无权限,2箱,2,菜鸟BC,7.90086E+13,A01-13-03,,正品,2026-06-09 16:05,【EA_Taofenxiao】,,,1/箱,0000-00-00 00:00:00,0,2028-12-15 0:00,0,0,0,0,0,0,无
EA,RK2606100001,主仓库,플르부아 핸드크림(#플로럴머스크) (30ml),남궁정,未知入库,,8.80968E+12,8.80968E+12,8.80968E+12,Pleuvoir 护手霜(#Floral Musk) (30ml),美妆个护,30ml,Pleuvoir,92,无权限,92ea,1,无,,A04-18-03,,正品,2026-06-10 6:44,'화해 반출제품 재입고',,,100/箱,0000-00-00 00:00:00,0,2028-10-13 0:00,0.05,4.6,127,11684,0,11684,无
EA,RK2606100002,主仓库,보라톡스 퓨어 화이트 리포좀 글루타치온 (500mg*60ea),남궁정,采购入库,CG202606100001,8.80966E+12,8.80966E+12,8.80966E+12,BORATALKS 谷胱甘肽 (500mg*60ea),食品,1ea,BORATALKS,300,无权限,3箱,3,无,,A01-03-03,,正品,2026-06-10 8:42,"BORATALKS / EA / SM  追加:롯데택배 312049570910,312049570921,312049570906  追加:살뺄라카노:CJ 대한통운 6984-4638-7751 CG20260604013",SM,OCG202606100001,100/箱,0000-00-00 00:00:00,0,2027-09-30 0:00,0.09,27,272,81600,0,81600,无
EA,RK2606100003,主仓库,리필드 사이토카인 부스터 센서티브 케어 두피렌즈 기획세트 (100ml),남궁정,采购入库,CG202606100002,8.80988E+12,8.80988E+12,8.80988E+12,Refilled 防脱生发头皮精华(带头皮检测镜头) (100ml),美妆个护,100ml,Refilled,80,无权限,2箱,2,无,,A03-06-01,,正品,2026-06-10 8:54,Refilled / EA / SM CG20260608003,SM,OCG202606100002,40/箱,0000-00-00 00:00:00,0,2027-11-13 0:00,0.2,16,590,47200,0,47200,无
EA,RK2606100004,主仓库,보라톡스 살뺄라카노 (5g*30ea),남궁정,采购入库,CG202606100001,8.80997E+12,8.80997E+12,8.80997E+12,BORATALKS 纤体咖啡 (5g*30ea),食品,5g*30ea,BORATALKS,50,无权限,1箱,1,无,,A01-06-01,,正品,2026-06-10 8:55,"BORATALKS / EA / SM  追加:롯데택배 312049570910,312049570921,312049570906  追加:살뺄라카노:CJ 대한통운 6984-4638-7751 CG20260604013",SM,OCG202606100001,50/箱,0000-00-00 00:00:00,0,2028-05-12 0:00,0.21,10.5,1155,57750,0,57750,无
EA,RK2606100005,主仓库,비플레인 녹두 약산성 클렌징폼 (80ml) (#Ver.2),남궁정,采购入库,CG202606100003,8.80962E+12,8.80962E+12,8.80962E+12,beplain 绿豆弱酸性氨基酸洗面奶 (80ml) (#Ver.2),美妆个护,80ml,beplain,160,无权限,2箱,2,无,,A04-08-01,,正品,2026-06-10 9:00,"beplain / EA / SM  追加:대한통운,300372337792,300372337803 CG20260604012",SM,OCG202606100003,80/箱,0000-00-00 00:00:00,0,2028-11-12 0:00,0.115,18.4,248,39680,0,39680,无
EA,RK2606100006,主仓库,웰더마 프리미엄 사파이어 콜라겐 임팩트 피팅 마스크(#흰색) (25g*4ea),남궁정,采购入库,CG202606100004,8.8095E+12,8.8095E+12,8.8095E+12,WellDerma 蓝宝石胶原紧致面膜(#白色) (25g*4ea),美妆个护,4ea,WellDerma,80,无权限,2箱,2,无,,A02-06-01,,正品,2026-06-10 9:13,WellDerma / EA / SM  追加:CJ대한통운 530862587692/530862587703/530862587714/530862587725/530862587736 CG20260608002,SM,OCG202606100004,40/箱,0000-00-00 00:00:00,0,2029-05-29 0:00,0.224,17.92,678,54240,0,54240,无
EA,RK2606100006,主仓库,웰더마 프리미엄 레티놀 콜라겐 리프팅 리스토어 피팅 마스크(#갈색) (25g*4ea),남궁정,采购入库,CG202606100004,8.80986E+12,8.80986E+12,8.80986E+12,WellDerma 视黄醇胶原蛋白提拉修复贴合面膜(#棕色) (25g*4ea),美妆个护,4ea,WellDerma,40,无权限,1箱,1,无,,A02-11-01,,正品,2026-06-10 9:13,WellDerma / EA / SM  追加:CJ대한통운 530862587692/530862587703/530862587714/530862587725/530862587736 CG20260608002,SM,OCG202606100004,40/箱,0000-00-00 00:00:00,0,2029-06-02 0:00,0.22,8.8,678,27120,0,27120,无
EA,RK2606100006,主仓库,웰더마 프리미엄 PDRN 엑소좀 하이드로 겔 피팅 마스크(#분홍색) (25g*4ea),남궁정,采购入库,CG202606100004,8.80986E+12,8.80986E+12,8.80986E+12,WellDerma 高端 PDRN 外泌体水凝胶贴合面膜(#粉色) (25g*4ea),美妆个护,4ea,WellDerma,40,无权限,1箱,1,无,,A01-12-01,,正品,2026-06-10 9:13,WellDerma / EA / SM  追加:CJ대한통운 530862587692/530862587703/530862587714/530862587725/530862587736 CG20260608002,SM,OCG202606100004,40/箱,0000-00-00 00:00:00,0,2028-11-13 0:00,0.23,9.2,678,27120,0,27120,无
EA,RK2606100006,主仓库,웰더마 콜라겐 하이드로 립 에센스 (11ml),남궁정,采购入库,CG202606100004,8.80986E+12,8.80986E+12,8.80986E+12,Wellderma 胶原蛋白水润唇部精华 (11ml),美妆个护,11ml,WellDerma,120,无权限,3箱,3,无,,A02-15-02,,正品,2026-06-10 9:13,WellDerma / EA / SM  追加:CJ대한통운 530862587692/530862587703/530862587714/530862587725/530862587736 CG20260608002,SM,OCG202606100004,40/箱,0000-00-00 00:00:00,0,2029-04-29 0:00,0.02,2.4,53,6360,0,6360,无
EA,RK2606100007,主仓库,(증정) 로그인 포레스트 시트러블 리버티 바이탈 루틴케어 (2ea),남궁정,采购入库,CG202606080011,8.80996E+12,8.80996E+12,8.80996E+12,(赠品) Login Forest Citrable Liberty 两件护体装 (2ea),美妆个护,2ea,Login Forest,90,无权限,90箱,90,无,,A02-10-03,,正品,2026-06-10 9:24,Login Forest / EA / SM CG20260605003,SM,OCG202606080011,1/箱,0000-00-00 00:00:00,0,2028-10-07 0:00,0,0,0,0,0,0,无
EA,RK2606100008,主仓库,로그인 포레스트 버번 바닐라 쇼우 풀 너리싱 바디 크림 (200g),남궁정,采购入库,CG202605260009,8.80944E+12,8.80944E+12,8.80944E+12,Login Forest 香草高保湿身体霜 (200g),美妆个护,200g,Login Forest,2,无权限,2ea,1,无,,A04-26-02,,正品,2026-06-10 9:28,Login Forest / EA / SM CG20260526005,SM,OCG202605260010,30/箱,0000-00-00 00:00:00,0,2027-02-22 0:00,0.29,0.58,554,1108,0,1108,无
EA,RK2606100008,主仓库,로그인 포레스트 시트러블 리버티 페이스 앤 바디 선세럼 미스트 (50ml),남궁정,采购入库,CG202605260009,8.80909E+12,8.80909E+12,8.80909E+12,Login Forest 面部及身体防晒精华喷雾 (50ml),美妆个护,50ml,Login Forest,18,无权限,18ea,1,无,,A02-18-02,,正品,2026-06-10 9:28,Login Forest / EA / SM CG20260526005,SM,OCG202605260010,66/箱,0000-00-00 00:00:00,0,2028-11-06 0:00,0.077,1.386,147,2646,0,2646,无
EA,RK2606100009,主仓库,(증정) 로그인포레스트 버번 바닐라 샤쉐 3종 패스포트,남궁정,采购入库,CG202606100005,8.80203E+12,8.80203E+12,8.80203E+12,(赠品) Login Forest 波本香草香囊三种体验装,美妆个护,증정,Login Forest,66,无权限,66ea,1,无,,A02-20-02,,正品,2026-06-10 9:31,Login Forest / EA / XHS CG20260605004,XHS,OCG202606100005,80/箱,0000-00-00 00:00:00,0,2027-02-22 0:00,0.02,1.32,189,12474,0,12474,无
EA,RK2606100011,主仓库,투스티 치약(#민트초코) (80g),박강민 ,采购入库,CG202606040001,8.8093E+12,8.8093E+12,8.8093E+12,TOOSTY 牙膏(#薄荷巧克力) (80g),美妆个护,80g,TOOSTY,200,无权限,4箱,4,无,,A01-08-03,,正品,2026-06-10 14:26,"TOOSTY / EA / SM  追加:CJ대한통운 6983-2759-1300,698327591311,698327591322,698327591333,698327591344,698327591355 CG20260601004",SM,OCG202606040001,50/箱,0000-00-00 00:00:00,0,2029-04-27 0:00,0.11,22,255,51000,0,51000,无
BOX,RK2606100012,主仓库,슈엘로 볼케이노 바디 피피씨 크림 (120ml) (#Ver.2),박강민 ,采购入库,CG202606100008,8.80979E+12,8.80979E+12,8.80979E+12,Suelo 火山身体PPC纤体刮痧霜 (120ml) (#Ver.2),美妆个护,120ml,Suelo,64,无权限,2箱,2,无,,B1-25-01,,正品,2026-06-10 14:27,"Suelo / BOX / CN_BB  追加:한진택배 537068022293,537068022713,537068022886,537068023030,537068021840 CG20260608006",CN_BB,OCG202606100008,32/箱,0000-00-00 00:00:00,0,2029-05-17 0:00,0.178,11.392,612,39168,0,39168,无
EA,RK2606100013,主仓库,슈엘로 리쥬 카밍 PDRN 버블토너 (100ml),박강민 ,采购入库,CG202606100007,8.80979E+12,8.80979E+12,8.80979E+12,Suelo Reju 舒缓 PDRN 泡泡爽肤水 (100ml),美妆个护,100ml,Suelo,45,无权限,1箱,1,无,,A01-32-01,,正品,2026-06-10 14:28,"Suelo / EA / SM  追加:한진택배 537068022293,537068022713,537068022886,537068023030,537068021840 CG20260608005",SM,OCG202606100007,45/箱,0000-00-00 00:00:00,0,2029-03-05 0:00,0.165,7.425,375,16875,0,16875,无
EA,RK2606100013,主仓库,슈엘로 볼케이노 바디 피피씨 크림 (120ml) (#Ver.2),박강민 ,采购入库,CG202606100007,8.80979E+12,8.80979E+12,8.80979E+12,Suelo 火山身体PPC纤体刮痧霜 (120ml) (#Ver.2),美妆个护,120ml,Suelo,64,无权限,2箱,2,无,,A01-09-01,,正品,2026-06-10 14:28,"Suelo / EA / SM  追加:한진택배 537068022293,537068022713,537068022886,537068023030,537068021840 CG20260608005",SM,OCG202606100007,32/箱,0000-00-00 00:00:00,0,2029-05-17 0:00,0.178,11.392,612,39168,0,39168,无
BOX,RK2606100014,主仓库,보라톡스 살뺄라카노 (5g*30ea),박강민 ,采购入库,CG202606100009,8.80997E+12,8.80997E+12,8.80997E+12,BORATALKS 纤体咖啡 (5g*30ea),食品,5g*30ea,BORATALKS,50,无权限,1箱,1,无,,B1-25-01,,正品,2026-06-10 14:29,BORATALKS / BOX / CN / BB  CG20260609001,CN BB,OCG202606100009,50/箱,0000-00-00 00:00:00,0,2028-05-12 0:00,0.21,10.5,1155,57750,0,57750,无
