货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2601070021,主仓库,유쏘풀 향수(#04 쥬뗌므) (15ml),남궁정,采购入库,CG202601070014,8809846780310,8809846780310,8809846780310,YOUSSOFUL 香水(#04 Je t'aime) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,EA-01,,正品,2026-01-07 12:25:20,YOUSSOFUL / EA / TW  / 대만26-3차 CG20260105003,,OCG202601070014,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
EA,RK2601070021,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (15ml),남궁정,采购入库,CG202601070014,8809846780518,8809846780518,8809846780518,YOUSSOFUL 香水(#20 Santal sequoia) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2.0,无,,EA-01,,正品,2026-01-07 12:25:20,YOUSSOFUL / EA / TW  / 대만26-3차 CG20260105003,,OCG202601070014,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,4.256,80.0,4480,0.0,4480,无
EA,RK2601070021,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (15ml),남궁정,采购入库,CG202601070014,8809846780594,8809846780594,8809846780594,YOUSSOFUL 香水(#24 Emporia cotton) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2.0,无,,EA-01,,正品,2026-01-07 12:25:20,YOUSSOFUL / EA / TW  / 대만26-3차 CG20260105003,,OCG202601070014,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,4.256,80.0,4480,0.0,4480,无
EA,RK2601070022,主仓库,스킨아이 내추럴 발효 동백 에멀전 (150ml),권오성,采购入库,CG202601070015,8809588130497,8809588130497,8809588130497,SKINEYE 天然发酵山茶乳液 (150ml),美妆个护,150ml,SKINEYE,63,无权限,1箱,1.0,无,,A02-09-02,,正品,2026-01-07 13:07:05,SKINEYE / EA / CN CG20260106003,,OCG202601070015,63/箱,0000-00-00 00:00:00,0.0,2028-10-13 00:00:00,0.19,11.97,27.0,1701,0.0,1701,无
EA,RK2601070022,主仓库,스킨아이 내추럴 발효 동백 스킨 (150ml),권오성,采购入库,CG202601070015,8809588130480,8809588130480,8809588130480,SKINEYE 天然发酵山茶爽肤水 (150ml),美妆个护,150ml,SKINEYE,63,无权限,1箱,1.0,无,,A02-09-01,,正品,2026-01-07 13:07:05,SKINEYE / EA / CN CG20260106003,,OCG202601070015,63/箱,0000-00-00 00:00:00,0.0,2028-10-12 00:00:00,0.2,12.6,27.0,1701,0.0,1701,无
BOX,RK2601070023,主仓库,스킨아이 내추럴 발효 동백크림 (100ml),권오성,采购入库,CG202601070016,8809186286824,8809186286824,8809186286824,SKINEYE 山茶花面霜 (100ml),美妆个护,100ml,SKINEYE,210,无权限,2箱,2.0,无,,B2-25-01,,正品,2026-01-07 13:11:48,SKINEYE / BOX / CN CG20260106002,,OCG202601070016,105/箱,0000-00-00 00:00:00,0.0,2028-11-24 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2601070024,主仓库,몽디에스 에코 프렌들리 세탁비누(신포장),권오성,采购入库,CG202601070017,8809756581502,8809756581502,8809756581502,mongdies 梦里多日洗衣皂(新),美妆个护,180g,mongdies,50,无权限,1箱,1.0,无,,A01-28-01,,正品,2026-01-07 13:17:14,mongdies / EA / CN  / 위탁  追加:CJ대한통운 511324130511 CG20260106001,위탁,OCG202601070017,50/箱,0000-00-00 00:00:00,0.0,2027-06-26 00:00:00,0.179,8.95,280.0,14000,0.0,14000,无
EA,RK2601070024,主仓库,몽디에스 밸런스 바이옴 여성청결제,권오성,采购入库,CG202601070017,8809756580666,8809756580666,8809756580666,mongdies 女性私处护理液,美妆个护,145ml,mongdies,49,无权限,1箱,1.0,无,,A01-27-03,,正品,2026-01-07 13:17:14,mongdies / EA / CN  / 위탁  追加:CJ대한통운 511324130511 CG20260106001,위탁,OCG202601070017,49/箱,0000-00-00 00:00:00,0.0,2028-03-15 00:00:00,0.232,11.368,428.0,20972,0.0,20972,无
EA,RK2601070024,主仓库,몽디에스 아토 밤,권오성,采购入库,CG202601070017,8809603904416,8809603904416,8809603904416,mongdies 高保湿滋润霜,美妆个护,30g,mongdies,20,无权限,20ea,1.0,无,,A01-34-03,,正品,2026-01-07 13:17:14,mongdies / EA / CN  / 위탁  追加:CJ대한통운 511324130511 CG20260106001,위탁,OCG202601070017,120/箱,0000-00-00 00:00:00,0.0,2028-10-13 00:00:00,0.081,1.62,173.0,3460,0.0,3460,无
EA,RK2601070025,主仓库,푸드올로지 파인올로지 효소 (3000mg*28ea),권오성,采购入库,CG202601070018,8809567705852,8809567705852,8809567705852,FOODOLOGY 菠萝酵素 (3000mg*28ea),食品,3000mg*28ea,FOODOLOGY,40,无权限,1箱,1.0,无,,A01-09-03,,正品,2026-01-07 13:30:07,FOODOLOGY / EA / CN  追加:CJ대한통운 511327977490 CG20260106008,,OCG202601070018,40/箱,0000-00-00 00:00:00,0.0,2027-08-29 00:00:00,0.128,5.12,709.0,28360,0.0,28360,无
EA,RK2601070025,主仓库,푸드올로지 콜레올로지 쾌변 젤리 (25g*10ea),권오성,采购入库,CG202601070018,8809567707672,8809567707672,8809567707672,FOODOLOGY Coleology 畅快果冻条 (25g*10ea),食品,25g*10ea,FOODOLOGY,25,无权限,1箱,1.0,无,,A05-13-01,,正品,2026-01-07 13:30:07,FOODOLOGY / EA / CN  追加:CJ대한통운 511327977490 CG20260106008,,OCG202601070018,25/箱,0000-00-00 00:00:00,0.0,2027-05-05 00:00:00,0.29,7.25,569.0,14225,0.0,14225,无
EA,RK2601070026,主仓库,유쏘풀 하우스 디퓨저(#다를린) (150ml),남궁정,采购入库,CG202601070013,8809846780655,8809846780655,8809846780655,YOUSSOFUL 扩香(#Darlen) (150ml),无,150ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,EA-01,,正品,2026-01-07 13:44:41,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,3.76,473.0,3784,0.0,3784,无
BOX,RK2601070027,主仓库,(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea),권오성,采购入库,CG202601070019,8809654651727,8809654651727,8809654651727,(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea),美妆个护,1.75g*12ea,AIPPO,5200,无权限,13箱,13.0,无,,B1-22-01,,正品,2026-01-07 15:17:41,AIPPO / BOX / CN CG20260102001,,OCG202601070019,400/箱,0000-00-00 00:00:00,0.0,2028-09-07 00:00:00,0.03,156.0,0.0,0,0.0,0,无
BOX,RK2601070027,主仓库,아이뽀 엑스퍼트 콜라겐 앰플 마스크 (30ml),권오성,采购入库,CG202601070019,8809875902653,8809875902653,8809875902653,AIPPO 专业胶原安瓶面膜 (30ml),美妆个护,30ml,AIPPO,1960,无权限,28箱,28.0,无,,B2-22-02,,正品,2026-01-07 15:17:41,AIPPO / BOX / CN CG20260102001,,OCG202601070019,70/箱,0000-00-00 00:00:00,0.0,2028-11-09 00:00:00,0.165,323.4,200.0,392000,0.0,392000,无
BOX,RK2601070027,主仓库,아이뽀 엘라스틱 모공 패드 (80ea),권오성,采购入库,CG202601070019,8809654651352,8809654651352,8809654651352,AIPPO 毛孔管理棉片 (80ea),美妆个护,80ea,AIPPO,750,无权限,15箱,15.0,无,,B1-22-01,,正品,2026-01-07 15:17:41,AIPPO / BOX / CN CG20260102001,,OCG202601070019,50/箱,0000-00-00 00:00:00,0.0,2028-06-15 00:00:00,0.338,253.5,722.0,541500,0.0,541500,无
BOX,RK2601070027,主仓库,아이뽀 엑스퍼트 모공 앰플 마스크 (30ml),권오성,采购入库,CG202601070019,8809875908457,8809875908457,8809875908457,AIPPO 去角质毛孔安瓶面膜 (30ml),美妆个护,30ml,AIPPO,420,无权限,7箱,7.0,无,,B2-22-02,,正品,2026-01-07 15:17:41,AIPPO / BOX / CN CG20260102001,,OCG202601070019,60/箱,0000-00-00 00:00:00,0.0,2028-10-29 00:00:00,0.158,66.36,200.0,84000,0.0,84000,无
BOX,RK2601070028,主仓库,(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea),권오성,采购入库,CG202601070019,8809654651727,8809654651727,8809654651727,(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea),美妆个护,1.75g*12ea,AIPPO,3600,无权限,9箱,9.0,无,,B2-22-02,,正品,2026-01-07 15:19:18,AIPPO / BOX / CN CG20260102001,,OCG202601070019,400/箱,0000-00-00 00:00:00,0.0,2028-09-07 00:00:00,0.03,108.0,0.0,0,0.0,0,无
EA,RK2601070029,主仓库,(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea),권오성,采购入库,CG202601070020,8809654651727,8809654651727,8809654651727,(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea),美妆个护,1.75g*12ea,AIPPO,268,无权限,268ea,1.0,无,,EA-01,,正品,2026-01-07 15:24:19,AIPPO / EA / CN CG20260102002,,OCG202601070020,400/箱,0000-00-00 00:00:00,0.0,2028-09-07 00:00:00,0.03,8.04,0.0,0,0.0,0,无
EA,RK2601070030,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202601070021,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,48,无权限,48ea,1.0,无,,A05-17-03,,正品,2026-01-07 15:35:38,YOUSSOFUL / EA / CN CG20260102005,,OCG202601070021,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,8.736,225.0,10800,0.0,10800,无
EA,RK2601070030,主仓库,유쏘풀 향수(#06 스타레 므네스토) (50ml),권오성,采购入库,CG202601070021,8809846780167,8809846780167,8809846780167,YOUSSOFUL 香水(#06 Stare mesto) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,A05-16-03,,正品,2026-01-07 15:35:38,YOUSSOFUL / EA / CN CG20260102005,,OCG202601070021,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2601070030,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),권오성,采购入库,CG202601070021,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,80,无权限,1箱16ea,2.0,无,,A05-17-01,,正品,2026-01-07 15:35:38,YOUSSOFUL / EA / CN CG20260102005,,OCG202601070021,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,14.56,225.0,18000,0.0,18000,无
EA,RK2601070030,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),권오성,采购入库,CG202601070021,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,80,无权限,1箱16ea,2.0,无,,EA-01,,正品,2026-01-07 15:35:38,YOUSSOFUL / EA / CN CG20260102005,,OCG202601070021,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,14.56,225.0,18000,0.0,18000,无
EA,RK2601070030,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),권오성,采购入库,CG202601070021,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,96,无权限,1箱32ea,2.0,无,,A05-16-02,,正品,2026-01-07 15:35:38,YOUSSOFUL / EA / CN CG20260102005,,OCG202601070021,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,17.472,225.0,21600,0.0,21600,无
EA,RK2601080005,主仓库,유쏘풀 향수(#22 킹스맨) (50ml),권오성,采购入库,CG202601070013,8809846780549,8809846780549,8809846780549,YOUSSOFUL 香水(#22 Kingsman) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,EA-01,,正品,2026-01-08 09:37:07,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2601080005,主仓库,유쏘풀 향수(#08 디망쉬 아 파리) (50ml),권오성,采购入库,CG202601070013,8809846780211,8809846780211,8809846780211,YOUSSOFUL 香水(#08 Dimanche a paris) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,EA-01,,正品,2026-01-08 09:37:07,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
BOX,RK2601080008,主仓库,유쏘풀 향수(#01 피네) (15ml),박강민 ,借调入库,JTF202601080001,8809846780815,8809846780815,8809846780815,YOUSSOFUL 香水(#01 Fiine) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-01-08 10:10:09,SCM 화주변경요청,,,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601080008,主仓库,유쏘풀 향수(#04 쥬뗌므) (15ml),박강민 ,借调入库,JTF202601080001,8809846780310,8809846780310,8809846780310,YOUSSOFUL 香水(#04 Je t'aime) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-01-08 10:10:09,SCM 화주변경요청,,,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601080008,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (15ml),박강민 ,借调入库,JTF202601080001,8809846780518,8809846780518,8809846780518,YOUSSOFUL 香水(#20 Santal sequoia) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2.0,无,,B2-25-01,,正品,2026-01-08 10:10:09,SCM 화주변경요청,,,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,4.256,80.0,4480,0.0,4480,无
BOX,RK2601080008,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (15ml),박강민 ,借调入库,JTF202601080001,8809846780594,8809846780594,8809846780594,YOUSSOFUL 香水(#24 Emporia cotton) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2.0,无,,B2-25-01,,正品,2026-01-08 10:10:09,SCM 화주변경요청,,,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,4.256,80.0,4480,0.0,4480,无
EA,RK2601080020,主仓库,얼핏 앰플 잼 팩 클렌저 (120ml),권오성,采购入库,CG202601080007,8809975193197,8809975193197,8809975193197,earfit 苹果酱面膜洗面奶 (120ml),美妆个护,120ml,earfit,50,无权限,1箱,1.0,无,,A01-24-01,,正品,2026-01-08 13:02:18,earfit / EA / CN CG20260106010,,OCG202601080007,50/箱,0000-00-00 00:00:00,0.0,2028-07-14 00:00:00,0.173,8.65,865.0,43250,0.0,43250,无
BOX,RK2601080021,主仓库,얼핏 앰플 잼 팩 클렌저 (120ml),권오성,采购入库,CG202601080005,8809975193197,8809975193197,8809975193197,earfit 苹果酱面膜洗面奶 (120ml),美妆个护,120ml,earfit,100,无权限,2箱,2.0,无,,B2-25-01,,正品,2026-01-08 13:02:22,earfit / BOX / CN CG20260106011,,OCG202601080005,50/箱,0000-00-00 00:00:00,0.0,2028-07-14 00:00:00,0.173,17.3,865.0,86500,0.0,86500,无
EA,RK2601080022,主仓库,유쏘풀 차량용 방향제(#07 세인트모리츠) (14.85g),권오성,采购入库,CG202601070021,8809846781393,8809846781393,8809846781393,YOUSSOFUL 汽车香氛(#07 Saint Moritz) (14.85g),无,14.85g,YOUSSOFUL,72,无权限,3箱,3.0,无,,A01-35-01,,正品,2026-01-08 13:03:16,YOUSSOFUL / EA / CN CG20260102005,,OCG202601070021,24/箱,0000-00-00 00:00:00,0.0,2028-06-16 00:00:00,0.3,21.6,1478.0,106416,0.0,106416,无
EA,RK2601080023,主仓库,유쏘풀 향수(#01 피네) (50ml),권오성,采购入库,CG202601070013,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,EA-01,,正品,2026-01-08 13:05:05,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,64/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2601080024,主仓库,유쏘풀 향수(#01 피네) (50ml),권오성,采购入库,CG202601070013,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,EA-01,,正品,2026-01-08 13:05:08,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,64/箱,0000-00-00 00:00:00,0.0,2028-08-10 00:00:00,0.182,2.912,225.0,3600,0.0,3600,无
EA,RK2601080025,主仓库,유쏘풀 향수(#01 피네) (50ml),권오성,采购入库,CG202601070013,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,EA-01,,正品,2026-01-08 13:05:14,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,64/箱,0000-00-00 00:00:00,0.0,2028-09-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
BOX,RK2601080034,主仓库,모에브 아누카틴 샴푸 (300ml) (#Ver.2),권오성,采购入库,CG202601080028,8809494587040,8809494587040,8809494587040,MOEV Annurcatin™ 洗发水 (300ml) (#Ver.2),美妆个护,300ml,MOEV,35,无权限,1箱,1.0,无,,B2-11-02,,正品,2026-01-08 16:03:48,"MOEV / BOX / CN  追加:롯데택배 312049025573, 312049025584 CG20260106005",,OCG202601080028,35/箱,0000-00-00 00:00:00,0.0,2028-08-21 00:00:00,0.38,13.3,649.0,22715,0.0,22715,无
EA,RK2601080035,主仓库,모에브 아누카틴 샴푸 (300ml) (#Ver.2),권오성,采购入库,CG202601080029,8809494587040,8809494587040,8809494587040,MOEV Annurcatin™ 洗发水 (300ml) (#Ver.2),美妆个护,300ml,MOEV,35,无权限,1箱,1.0,无,,A03-11-02,,正品,2026-01-08 16:04:32,MOEV / EA / CN CG20260106004,,OCG202601080029,35/箱,0000-00-00 00:00:00,0.0,2028-08-21 00:00:00,0.38,13.3,649.0,22715,0.0,22715,无
EA,RK2601080036,主仓库,딥트 3일 호박하나 (10g*10ea) (#Ver.2),권오성,采购入库,CG202601080030,8809899880401,8809899880401,8809899880401,Deepte 3日 南瓜蜂蜜 (10g*10ea) (#Ver.2),食品,10ea,Deepte 3 Days,40,无权限,1箱,1.0,无,,A02-22-03,,正品,2026-01-08 16:05:18,Deepte 3 Days / EA / CN  追加:롯데택배 410166581565 CG20260106012,,OCG202601080030,40/箱,0000-00-00 00:00:00,0.0,2027-03-31 00:00:00,0.125,5.0,420.0,16800,0.0,16800,无
EA,RK2601090001,主仓库,(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea),남궁정,采购入库,CG202601090001,8809654651727,8809654651727,8809654651727,(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea),美妆个护,1.75g*12ea,AIPPO,30,无权限,30ea,1.0,无,,A05-28-01,,正品,2026-01-09 10:27:11,AIPPO / EA / CN CG20260109003,,OCG202601090001,400/箱,0000-00-00 00:00:00,0.0,2028-09-07 00:00:00,0.03,0.9,0.0,0,0.0,0,无
BOX,RK2601090002,主仓库,아이뽀 시카비타 수딩 패드 (140g*80ea),남궁정,采购入库,CG202601090002,8809849802828,8809849802828,8809849802828,AIPPO 积雪草保湿补水棉片(140g*80ea),美妆个护,140g*80ea,AIPPO,150,无权限,3箱,3.0,无,,B2-25-01,,正品,2026-01-09 10:28:04,AIPPO / BOX / CN CG20260109002,,OCG202601090002,50/箱,0000-00-00 00:00:00,0.0,2028-09-28 00:00:00,0.308,46.2,722.0,108300,0.0,108300,无
EA,RK2601090013,主仓库,유쏘풀 하우스 디퓨저(#베르데) (150ml),남궁정,采购入库,CG202601070013,8809846780631,8809846780631,8809846780631,YOUSSOFUL 扩香(#Verde) (150ml),无,150ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,EA-01,,正品,2026-01-09 14:30:58,YOUSSOFUL / EA / TW  / 대만26-2차 CG20260105004,,OCG202601070013,24/箱,0000-00-00 00:00:00,0.0,2028-08-10 00:00:00,0.47,3.76,473.0,3784,0.0,3784,无
EA,RK2601090014,主仓库,(증정) 유쏘풀 카드 시향지 (1ea),남궁정,采购入库,CG202601090013,8802024090302,8802024090302,8802024090302,(赠品) YOUSSOFUL 香气卡 (1ea),无,1ea,YOUSSOFUL,100,无权限,100ea,1.0,无,,EA-01,,正品,2026-01-09 14:39:45,YOUSSOFUL / EA / CN CG202601090001,,OCG202601090013,10000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.001,0.1,0.0,0,0.0,0,无
BOX,RK2601090015,主仓库,(증정) 유쏘풀 카드 시향지 (1ea),남궁정,采购入库,CG202601070003,8802024090302,8802024090302,8802024090302,(赠品) YOUSSOFUL 香气卡 (1ea),无,1ea,YOUSSOFUL,100,无权限,100ea,1.0,无,,B2-25-01,,正品,2026-01-09 14:46:22,YOUSSOFUL / BOX / TW  / 대만26-2차 CG20260105005,,OCG202601070003,10000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.001,0.1,0.0,0,0.0,0,无
ETC,RK2601090019,主仓库,밀잇 그래놀라(#애플시나몬맛) (180g),권오성,借调入库,JTF202601090001,8809845740117,8809845740117,8809845740117,Meal It 谷物麦片(#苹果肉桂味) (180g),食品,180g,Meal It,4,无权限,4ea,1.0,无,,EA-01,,正品,2026-01-09 17:06:09,화주 변경 요청 건,기타,,30/箱,0000-00-00 00:00:00,0.0,2026-01-09 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2601120001,主仓库,셀티아라 아르간 오일 헤어 퍼퓸 에센스(#1926 마릴린) (100ml),권오성,采购入库,CG202601120003,8809648761197,8809648761197,8809648761197,Celltiara 护发精油(#1926 Marilyn) (100ml),美妆个护,100ml,Celltiara,45,无权限,1箱,1.0,无,,A04-23-01,,正品,2026-01-12 09:04:15,"Celluver / EA / CN  追加:한진택배 461317610924,461317610953,461317610946 CG20260109001",,OCG202601120003,45/箱,0000-00-00 00:00:00,0.0,2029-01-01 00:00:00,0.29,13.05,326.0,14670,0.0,14670,无
EA,RK2601120001,主仓库,셀티아라 아르간 오일 헤어 퍼퓸 에센스(#1989 테일러) (100ml),권오성,采购入库,CG202601120003,8809648761210,8809648761210,8809648761210,Celltiara 护发精油(#1989 Taylor) (100ml),美妆个护,100ml,Celltiara,45,无权限,1箱,1.0,无,,A04-21-03,,正品,2026-01-12 09:04:15,"Celluver / EA / CN  追加:한진택배 461317610924,461317610953,461317610946 CG20260109001",,OCG202601120003,45/箱,0000-00-00 00:00:00,0.0,2028-12-21 00:00:00,0.29,13.05,326.0,14670,0.0,14670,无
EA,RK2601120001,主仓库,셀티아라 아르간 오일 헤어 퍼퓸 에센스(#1959 오로라) (100ml),권오성,采购入库,CG202601120003,8809648761241,8809648761241,8809648761241,Celltiara 护发精油(#1959 Aurora) (100ml),美妆个护,100ml,Celltiara,45,无权限,1箱,1.0,无,,A04-23-03,,正品,2026-01-12 09:04:15,"Celluver / EA / CN  追加:한진택배 461317610924,461317610953,461317610946 CG20260109001",,OCG202601120003,45/箱,0000-00-00 00:00:00,0.0,2028-12-21 00:00:00,0.29,13.05,326.0,14670,0.0,14670,无
BOX,RK2601120002,主仓库,슈엘로 단백질 앰플 클렌저 (120ml),권오성,采购入库,CG202601120002,8809794920059,8809794920059,8809794920059,Suelo 蛋白质安瓶洁面乳 (120ml),美妆个护,120ml,Suelo,100,无权限,2箱,2.0,无,,B2-25-01,,正品,2026-01-12 09:05:00,"Suelo / BOX / CN  / B2B  追加:CJ대한통운 530687786982,530687919186 CG20260109012",,OCG202601120002,50/箱,0000-00-00 00:00:00,0.0,2027-09-09 00:00:00,0.157,15.7,385.0,38500,0.0,38500,无
EA,RK2601120004,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202601120001,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,A05-17-03,,正品,2026-01-12 09:48:49,YOUSSOFUL / EA / CN  / B2B CG20260109005,,OCG202601120001,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2601120005,主仓库,맥퀸뉴욕 마이크로 핏 피니쉬 파우더(#Finish) (9g),권오성,采购入库,CG202601120005,8809432014881,8809432014881,8809432014881,MQNY 微密合定妆粉(#Finish) (9g),美妆个护,9g,MQNY,30,无权限,30ea,1.0,无,,A03-01-03,,正品,2026-01-12 10:00:50,MQNY / EA / CN  追加:우체국택배 6091488664168 CG20260109004,,OCG202601120005,350/箱,0000-00-00 00:00:00,0.0,2028-08-06 00:00:00,0.055,1.65,93.0,2790,0.0,2790,无
EA,RK2601120006,主仓库,포레스트힐 펩타뮤신 365 장벽크림 (50ml),권오성,采购入库,CG202601120006,8809932661509,8809932661509,8809932661509,ForestHeal 黏蛋白肽365面霜 (50ml),美妆个护,50ml,ForestHeal,144,无权限,3箱,3.0,无,,A03-10-02,,正品,2026-01-12 10:51:26,ForestHeal / EA / CN  追加:롯데택배 410349810942 CG20260109007,,OCG202601120006,48/箱,0000-00-00 00:00:00,0.0,2028-05-25 00:00:00,0.17,24.48,294.0,42336,0.0,42336,无
EA,RK2601120007,主仓库,터치인솔 노포어블럼 메이크업 프라이머 (30ml) (#Ver.2),권오성,采购入库,CG202601120007,8809932661431,8809932661431,8809932661431,touch in SOL 无瑕柔焦妆前乳 (30ml) (#Ver.2),美妆个护,30ml,touch in SOL,40,无权限,1箱,1.0,无,,A02-04-02,,正品,2026-01-12 10:53:28,touch in SOL / EA / CN  追加:롯데택배 410349810942  追加:410349814696 CG20260109006,,OCG202601120007,40/箱,0000-00-00 00:00:00,0.0,2028-11-24 00:00:00,0.123,4.92,180.0,7200,0.0,7200,无
EA,RK2601120009,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),권오성,采购入库,CG202601120001,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,A05-16-02,,正品,2026-01-12 13:26:03,YOUSSOFUL / EA / CN  / B2B CG20260109005,,OCG202601120001,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,2.912,225.0,3600,0.0,3600,无
