货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2603100002,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),남궁정,采购入库,CG202603100002,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),남궁정,采购入库,CG202603100002,8809846780440,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,유쏘풀 향수(#09 루르드) (50ml),남궁정,采购入库,CG202603100002,8809846780235,8809846780235,8809846780235,YOUSSOFUL 香水(#09 Lourdes) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,유쏘풀 향수(#10 풀리아 오스투니) (50ml),남궁정,采购入库,CG202603100002,8809846780259,8809846780259,8809846780259,YOUSSOFUL 香水(#10 Puglia ostuni) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),남궁정,采购入库,CG202603100002,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,유쏘풀 하우스 디퓨저(#07 세인트 모리츠) (150ml),남궁정,采购入库,CG202603100002,8809846780914,8809846780914,8809846780914,YOUSSOFUL 扩香(#07 Saint moritz) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2028-09-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 핸드크림(#05 플로랄리아) (1g),남궁정,采购入库,CG202603100002,8809846781348,8809846781348,8809846781348,(赠品) YOUSSOFUL 护手霜(#05 Floralia) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,5000/箱,0000-00-00 00:00:00,0.0,2028-12-22 00:00:00,0.003,0.3,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,유쏘풀 하우스 디퓨저(#다를린) (150ml),남궁정,采购入库,CG202603100002,8809846780655,8809846780655,8809846780655,YOUSSOFUL 扩香(#Darlen) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 핸드크림(#03 베리섹시) (1g),남궁정,采购入库,CG202603100002,8809846781324,8809846781324,8809846781324,(赠品) YOUSSOFUL 护手霜(#03 Berry sexy) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,5000/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.003,0.3,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 핸드크림(#16 베리느와르) (1g),남궁정,采购入库,CG202603100002,8809846781331,8809846781331,8809846781331,(赠品) YOUSSOFUL 护手霜(#16 Berry noir) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,5000/箱,0000-00-00 00:00:00,0.0,2028-12-25 00:00:00,0.003,0.3,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,유쏘풀 릴렉싱 미스트(#녹턴) (100ml),남궁정,采购入库,CG202603100002,8809846781461,8809846781461,8809846781461,YOUSSOFUL 助眠喷雾(#Nocturne) (100ml),美妆个护,100ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2028-04-03 00:00:00,0.326,1.304,432.0,1728,0.0,1728,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 쇼핑백(#L) (1ea),남궁정,采购入库,CG202603100002,8802024090304,8802024090304,8802024090304,(赠品) YOUSSOFUL 购物袋(#L) (1ea),无,1ea,YOUSSOFUL,200,无权限,200ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,300/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.04,8.0,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,유쏘풀 릴렉싱 미스트(#루나) (100ml),남궁정,采购入库,CG202603100002,8809846781454,8809846781454,8809846781454,YOUSSOFUL 助眠喷雾(#Luna) (100ml),美妆个护,100ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2028-04-03 00:00:00,0.326,1.304,432.0,1728,0.0,1728,无
EA,RK2603100002,主仓库,유쏘풀 릴렉싱 미스트(#스텔라) (100ml),남궁정,采购入库,CG202603100002,8809846781478,8809846781478,8809846781478,YOUSSOFUL 助眠喷雾(#Stellar) (100ml),美妆个护,100ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2028-04-03 00:00:00,0.326,1.304,432.0,1728,0.0,1728,无
EA,RK2603100002,主仓库,유쏘풀 향수(#18 다이키리) (50ml),남궁정,采购入库,CG202603100002,8809846782437,8809846782437,8809846782437,YOUSSOFUL 香水(#18 Daiquiri) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 핸드크림(#07 세인트모리츠) (1g),남궁정,采购入库,CG202603100002,8809846781317,8809846781317,8809846781317,(赠品) YOUSSOFUL 护手霜(#07 Saint moritz) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,5000/箱,0000-00-00 00:00:00,0.0,2028-12-28 00:00:00,0.003,0.3,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 센트 스톤 (1ea),남궁정,采购入库,CG202603100002,8809846781232,8809846781232,8809846781232,(赠品) YOUSSOFUL 擴香石 (1ea),无,1ea,YOUSSOFUL,300,无权限,300箱,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,1/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.042,12.6,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,유쏘풀 향수(#14 비오베) (50ml),남궁정,采购入库,CG202603100002,8809846780921,8809846780921,8809846780921,YOUSSOFUL 香水(#14 Biove) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 쇼핑백(#S) (1ea),남궁정,采购入库,CG202603100002,8802024090303,8802024090303,8802024090303,(赠品) YOUSSOFUL 购物袋(#S) (1ea),无,1ea,YOUSSOFUL,200,无权限,200ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,300/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.04,8.0,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,유쏘풀 하우스 디퓨저(#더런드리) (150ml),남궁정,采购入库,CG202603100002,8809846780662,8809846780662,8809846780662,YOUSSOFUL 扩香(#The laundry) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2603100002,主仓库,유쏘풀 하우스 디퓨저(#베르데) (150ml),남궁정,采购入库,CG202603100002,8809846780631,8809846780631,8809846780631,YOUSSOFUL 扩香(#Verde) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2028-08-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2603100002,主仓库,유쏘풀 하우스 디퓨저(#오베론) (150ml),남궁정,采购入库,CG202603100002,8809846780648,8809846780648,8809846780648,YOUSSOFUL 扩香(#Oberon) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2603100002,主仓库,유쏘풀 향수(#16 베리 느와르) (50ml),남궁정,采购入库,CG202603100002,8809846780402,8809846780402,8809846780402,YOUSSOFUL 香水(#16 Berry noir) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 디퓨저 스틱 (11g),남궁정,采购入库,CG202603100002,8802024021601,8802024021601,8802024021601,(赠品) YOUSSOFUL 扩香棒 (11g),无,11g,YOUSSOFUL,144,无权限,144箱,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,1/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.011,1.584,0.0,0,0.0,0,无
EA,RK2603100002,主仓库,유쏘풀 핸드크림(#07 세인트 모리츠) (50ml),남궁정,采购入库,CG202603100002,8809846781041,8809846781041,8809846781041,YOUSSOFUL 护手霜(#07 Saint moritz) (50ml),无,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,54/箱,0000-00-00 00:00:00,0.0,2027-11-27 00:00:00,0.085,0.34,341.0,1364,0.0,1364,无
EA,RK2603100002,主仓库,유쏘풀 핸드크림(#03 베리섹시) (50ml),남궁정,采购入库,CG202603100002,8809846781058,8809846781058,8809846781058,YOUSSOFUL 护手霜(#03 Berry sexy) (50ml),无,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,54/箱,0000-00-00 00:00:00,0.0,2027-11-10 00:00:00,0.085,0.34,341.0,1364,0.0,1364,无
EA,RK2603100002,主仓库,유쏘풀 향수(#25 부르즈 로얄) (50ml),남궁정,采购入库,CG202603100002,8809846780600,8809846780600,8809846780600,YOUSSOFUL 香水(#25 Burj royal) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2603100002,主仓库,(증정) 유쏘풀 더 바디워시(#07 세인트모리츠) (5g),남궁정,采购入库,CG202603100002,8809846782529,8809846782529,8809846782529,(赠品) YOUSSOFUL 沐浴露(#07 Saint Moritz) (5g),美妆个护,5g,YOUSSOFUL,300,无权限,300ea,1.0,无,,B2-01-02,,正品,2026-03-10 08:50:38,YOUSSOFUL / EA / TW / 대만지원/증정 CG20260303008,TW 대만지원/증정,OCG202603100002,1600/箱,0000-00-00 00:00:00,0.0,2029-01-25 00:00:00,0.008,2.4,0.0,0,0.0,0,无
BOX,RK2603100003,主仓库,(증정) 유쏘풀 카드 시향지 (1ea),남궁정,采购入库,CG202603100003,8802024090302,8802024090302,8802024090302,(赠品) YOUSSOFUL 香气卡 (1ea),无,1ea,YOUSSOFUL,10000,无权限,1箱,1.0,无,,B2-01-02,,正品,2026-03-10 08:55:04,YOUSSOFUL / BOX / TW / 대만지원/증정 CG20260303009,TW 대만지원/증정,OCG202603100003,10000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.001,10.0,0.0,0,0.0,0,无
BOX,RK2603100003,主仓库,(증정) 유쏘풀 쇼핑백(#S) (1ea),남궁정,采购入库,CG202603100003,8802024090303,8802024090303,8802024090303,(赠品) YOUSSOFUL 购物袋(#S) (1ea),无,1ea,YOUSSOFUL,300,无权限,1箱,1.0,无,,B2-01-02,,正品,2026-03-10 08:55:04,YOUSSOFUL / BOX / TW / 대만지원/증정 CG20260303009,TW 대만지원/증정,OCG202603100003,300/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.04,12.0,0.0,0,0.0,0,无
BOX,RK2603100003,主仓库,(증정) 유쏘풀 시향지 (1ea),남궁정,采购入库,CG202603100003,8802024090301,8802024090301,8802024090301,(赠品) YOUSSOFUL 试香纸 (1ea),无,1ea,YOUSSOFUL,10000,无权限,1箱,1.0,无,,B2-01-02,,正品,2026-03-10 08:55:04,YOUSSOFUL / BOX / TW / 대만지원/증정 CG20260303009,TW 대만지원/증정,OCG202603100003,10000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.001,10.0,0.0,0,0.0,0,无
EA,RK2603100005,主仓库,유쏘풀 향수(#18 다이키리) (50ml),남궁정,采购入库,CG202603100004,8809846782437,8809846782437,8809846782437,YOUSSOFUL 香水(#18 Daiquiri) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,3包,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2603100005,主仓库,유쏘풀 향수 디스커버리 세트 (10ml*5ea),남궁정,采购入库,CG202603100004,8809846781294,8809846781294,8809846781294,YOUSSOFUL 香水套装 (10ml*5ea),美妆个护,10ml*5ea,YOUSSOFUL,6,无权限,6ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,24/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.4,2.4,1103.0,6618,0.0,6618,无
EA,RK2603100005,主仓库,(증정) 유쏘풀 향수(#07 세인트 모리츠) (2ml) (#Ver.2),남궁정,采购入库,CG202603100004,8809846781829,8809846781829,8809846781829,(赠品) YOUSSOFUL 香水(#07 Saint Moritz) (2ml) (#Ver.2),美妆个护,2ml,YOUSSOFUL,200,无权限,200ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,256/箱,0000-00-00 00:00:00,0.0,2029-01-04 00:00:00,0.013,2.6,35.0,7000,0.0,7000,无
EA,RK2603100005,主仓库,유쏘풀 향수(#16 베리 느와르) (50ml),남궁정,采购入库,CG202603100004,8809846780402,8809846780402,8809846780402,YOUSSOFUL 香水(#16 Berry noir) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2603100005,主仓库,유쏘풀 향수(#14 비오베) (50ml),남궁정,采购入库,CG202603100004,8809846780921,8809846780921,8809846780921,YOUSSOFUL 香水(#14 Biove) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2603100005,主仓库,유쏘풀 하우스 디퓨저(#오베론) (150ml),남궁정,采购入库,CG202603100004,8809846780648,8809846780648,8809846780648,YOUSSOFUL 扩香(#Oberon) (150ml),无,150ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,7.52,473.0,7568,0.0,7568,无
EA,RK2603100005,主仓库,유쏘풀 하우스 디퓨저(#베르데) (150ml),남궁정,采购入库,CG202603100004,8809846780631,8809846780631,8809846780631,YOUSSOFUL 扩香(#Verde) (150ml),无,150ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,24/箱,0000-00-00 00:00:00,0.0,2028-08-10 00:00:00,0.47,7.52,473.0,7568,0.0,7568,无
EA,RK2603100005,主仓库,유쏘풀 하우스 디퓨저(#더런드리) (150ml),남궁정,采购入库,CG202603100004,8809846780662,8809846780662,8809846780662,YOUSSOFUL 扩香(#The laundry) (150ml),无,150ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,7.52,473.0,7568,0.0,7568,无
EA,RK2603100005,主仓库,유쏘풀 하우스 디퓨저(#다를린) (150ml),남궁정,采购入库,CG202603100004,8809846780655,8809846780655,8809846780655,YOUSSOFUL 扩香(#Darlen) (150ml),无,150ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,7.52,473.0,7568,0.0,7568,无
EA,RK2603100005,主仓库,유쏘풀 하우스 디퓨저(#07 세인트 모리츠) (150ml),남궁정,采购入库,CG202603100004,8809846780914,8809846780914,8809846780914,YOUSSOFUL 扩香(#07 Saint moritz) (150ml),无,150ml,YOUSSOFUL,32,无权限,1箱8ea,2.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,24/箱,0000-00-00 00:00:00,0.0,2028-09-10 00:00:00,0.47,15.04,473.0,15136,0.0,15136,无
EA,RK2603100005,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),남궁정,采购入库,CG202603100004,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,2.912,225.0,3600,0.0,3600,无
EA,RK2603100005,主仓库,유쏘풀 향수(#02 메리스가든) (50ml),남궁정,采购入库,CG202603100004,8809846780105,8809846780105,8809846780105,YOUSSOFUL 香水(#02 Mary's garden) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2603100005,主仓库,유쏘풀 향수(#15 세이셸) (50ml),남궁정,采购入库,CG202603100004,8809846780389,8809846780389,8809846780389,YOUSSOFUL 香水(#15 Seychelles) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2603100005,主仓库,유쏘풀 향수(#01 피네) (50ml),남궁정,采购入库,CG202603100004,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,48,无权限,48ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,8.736,225.0,10800,0.0,10800,无
EA,RK2603100005,主仓库,유쏘풀 향수(#09 루르드) (50ml),남궁정,采购入库,CG202603100004,8809846780235,8809846780235,8809846780235,YOUSSOFUL 香水(#09 Lourdes) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2603100005,主仓库,유쏘풀 향수(#21 히페리온) (50ml),남궁정,采购入库,CG202603100004,8809846780525,8809846780525,8809846780525,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2603100005,主仓库,유쏘풀 향수(#22 킹스맨) (50ml),남궁정,采购入库,CG202603100004,8809846780549,8809846780549,8809846780549,YOUSSOFUL 香水(#22 Kingsman) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2603100005,主仓库,유쏘풀 향수(#19 코트 다쥐르) (50ml),남궁정,采购入库,CG202603100004,8809846780488,8809846780488,8809846780488,YOUSSOFUL 香水(#19 Cote d'azur) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2603100005,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),남궁정,采购入库,CG202603100004,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,B2-01-02,,正品,2026-03-10 10:33:47,YOUSSOFUL / EA / TW / 대만6차 CG20260303010,TW 대만6차,OCG202603100004,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
