货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2605130003,主仓库,유쏘풀 향수(#07 세인트 모리츠) (15ml),권오성,采购入库,CG202605130003,8809846780204,8809846780204,8809846780204,YOUSSOFUL 香水(#07 Saint Moritz) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,A05-29-01,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,28/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
EA,RK2605130003,主仓库,유쏘풀 향수(#06 스타레 므네스토) (15ml),권오성,采购入库,CG202605130003,8809846780174,8809846780174,8809846780174,YOUSSOFUL 香水(#06 Stare mesto) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,A05-33-01,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
EA,RK2605130003,主仓库,유쏘풀 향수(#04 쥬뗌므) (15ml),권오성,采购入库,CG202605130003,8809846780310,8809846780310,8809846780310,YOUSSOFUL 香水(#04 Je t'aime) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,A05-08-02,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
EA,RK2605130003,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202605130003,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,46,无权限,46ea,1.0,无,,A05-17-03,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,8.372,225.0,10350,0.0,10350,无
EA,RK2605130003,主仓库,유쏘풀 향수(#03 베리섹시) (15ml),권오성,采购入库,CG202605130003,8809846780136,8809846780136,8809846780136,YOUSSOFUL 香水(#03 Berry sexy) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,A05-23-02,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,28/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
EA,RK2605130003,主仓库,(증정) 유쏘풀 향수(#03 베리섹시) (2ml) (#Ver.2),권오성,采购入库,CG202605130003,8809846781836,8809846781836,8809846781836,(赠品) YOUSSOFUL 香水(#03 Berry Sexy) (2ml) (#Ver.2),美妆个护,2ml,YOUSSOFUL,10,无权限,10ea,1.0,无,,A05-27-03,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,256/箱,0000-00-00 00:00:00,0.0,2029-01-04 00:00:00,0.013,0.13,35.0,350,0.0,350,无
EA,RK2605130003,主仓库,(증정) 유쏘풀 핸드크림(#05 플로랄리아) (1g),권오성,采购入库,CG202605130003,8809846781348,8809846781348,8809846781348,(赠品) YOUSSOFUL 护手霜(#05 Floralia) (1g),美妆个护,1ml,YOUSSOFUL,266,无权限,266ea,1.0,无,,A04-36-03,,正品,2026-05-13 08:23:50,Youssoful 창고 잔여재고 사입전환입고(사입전환 전 재고이동사용_**전산입고 후 기타출고 요청) CG202605110002,,OCG202605130003,5000/箱,0000-00-00 00:00:00,0.0,2028-12-22 00:00:00,0.003,0.798,0.0,0,0.0,0,无
EA,RK2605130004,主仓库,유쏘풀 향수(#21 히페리온) (50ml),권오성,采购入库,CG202605130004,8809846780525,8809846780525,8809846780525,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,37,无权限,37ea,1.0,无,,A05-19-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,6.734,225.0,8325,0.0,8325,无
EA,RK2605130004,主仓库,유쏘풀 향수(#06 스타레 므네스토) (50ml),권오성,采购入库,CG202605130004,8809846780167,8809846780167,8809846780167,YOUSSOFUL 香水(#06 Stare mesto) (50ml),美妆个护,50ml,YOUSSOFUL,57,无权限,57ea,1.0,无,,A05-16-03,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,10.374,225.0,12825,0.0,12825,无
EA,RK2605130004,主仓库,유쏘풀 향수(#06 스타레 므네스토) (15ml),권오성,采购入库,CG202605130004,8809846780174,8809846780174,8809846780174,YOUSSOFUL 香水(#06 Stare mesto) (15ml),美妆个护,15ml,YOUSSOFUL,19,无权限,19ea,1.0,无,,A05-33-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,28/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.076,1.444,80.0,1520,0.0,1520,无
EA,RK2605130004,主仓库,유쏘풀 향수(#04 쥬뗌므) (50ml),권오성,采购入库,CG202605130004,8809846780181,8809846780181,8809846780181,YOUSSOFUL 香水(#04 Je t'aime) (50ml),无,50ml,YOUSSOFUL,57,无权限,57ea,1.0,无,,A05-20-02,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,10.374,225.0,12825,0.0,12825,无
EA,RK2605130004,主仓库,유쏘풀 향수(#04 쥬뗌므) (15ml),권오성,采购入库,CG202605130004,8809846780310,8809846780310,8809846780310,YOUSSOFUL 香水(#04 Je t'aime) (15ml),美妆个护,15ml,YOUSSOFUL,23,无权限,23ea,1.0,无,,A05-08-02,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,28/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.076,1.748,80.0,1840,0.0,1840,无
EA,RK2605130004,主仓库,유쏘풀 향수(#03 베리섹시) (15ml),권오성,采购入库,CG202605130004,8809846780136,8809846780136,8809846780136,YOUSSOFUL 香水(#03 Berry sexy) (15ml),美妆个护,15ml,YOUSSOFUL,9,无权限,9ea,1.0,无,,A05-23-02,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,28/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.076,0.684,80.0,720,0.0,720,无
EA,RK2605130004,主仓库,유쏘풀 핸드크림(#16 베리느와르) (50ml),권오성,采购入库,CG202605130004,8809846781270,8809846781270,8809846781270,YOUSSOFUL 护手霜(#16 Berry noir) (50ml),美妆个护,50ml,YOUSSOFUL,51,无权限,51ea,1.0,无,,A05-27-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,54/箱,0000-00-00 00:00:00,0.0,2027-11-09 00:00:00,0.085,4.335,368.0,18768,0.0,18768,无
EA,RK2605130004,主仓库,유쏘풀 핸드크림(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202605130004,8809846781041,8809846781041,8809846781041,YOUSSOFUL 护手霜(#07 Saint moritz) (50ml),无,50ml,YOUSSOFUL,46,无权限,46ea,1.0,无,,A05-31-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,54/箱,0000-00-00 00:00:00,0.0,2027-11-27 00:00:00,0.085,3.91,341.0,15686,0.0,15686,无
EA,RK2605130004,主仓库,유쏘풀 핸드크림(#05 플로랄리아) (50ml),권오성,采购入库,CG202605130004,8809846781287,8809846781287,8809846781287,YOUSSOFUL 护手霜(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,45,无权限,45ea,1.0,无,,A05-07-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,54/箱,0000-00-00 00:00:00,0.0,2027-10-21 00:00:00,0.085,3.825,368.0,16560,0.0,16560,无
EA,RK2605130004,主仓库,유쏘풀 핸드크림(#03 베리섹시) (50ml),권오성,采购入库,CG202605130004,8809846781058,8809846781058,8809846781058,YOUSSOFUL 护手霜(#03 Berry sexy) (50ml),无,50ml,YOUSSOFUL,49,无权限,49ea,1.0,无,,A05-14-02,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,54/箱,0000-00-00 00:00:00,0.0,2027-11-10 00:00:00,0.085,4.165,341.0,16709,0.0,16709,无
EA,RK2605130004,主仓库,유쏘풀 라스트웨어 엑스트레드 퍼퓸(#화이트) (50ml),권오성,采购入库,CG202605130004,8809846781164,8809846781164,8809846781164,YOUSSOFUL 香水(#White) (50ml),美妆个护,50ml,YOUSSOFUL,90,无权限,90ea,1.0,无,,A03-28-02,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,99/箱,0000-00-00 00:00:00,0.0,2027-02-28 00:00:00,0.22,19.8,174.0,15660,0.0,15660,无
EA,RK2605130004,主仓库,(증정) 유쏘풀 쇼핑백(#L) (1ea),권오성,采购入库,CG202605130004,8802024090304,8802024090304,8802024090304,(赠品) YOUSSOFUL 购物袋(#L) (1ea),无,1ea,YOUSSOFUL,295,无权限,295ea,1.0,无,,A05-23-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,300/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.04,11.8,0.0,0,0.0,0,无
EA,RK2605130004,主仓库,(증정) 유쏘풀 라스트웨어 핸드크림(#화이트) (50ml),권오성,采购入库,CG202605130004,8809846781140,8809846781140,8809846781140,(赠品) YOUSSOFUL 护手霜(#White) (50ml),美妆个护,50ml,YOUSSOFUL,50,无权限,50ea,1.0,无,,A03-28-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,130/箱,0000-00-00 00:00:00,0.0,2027-02-28 00:00:00,0.08,4.0,168.0,8400,0.0,8400,无
EA,RK2605130005,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202605130004,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,7,无权限,7ea,1.0,无,,A05-16-01,,正品,2026-05-13 08:44:03,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,1.274,225.0,1575,0.0,1575,无
BOX,RK2605130007,主仓库,네오스랩 플루이드 크림 클렌저 스쿠알란 (160ml),남궁정,采购入库,CG202605120004,8809508851327,8809508851327,8809508851327,Neoslab 角鲨烷乳霜洁面乳 (160ml),美妆个护,160ml,Neoslab,70,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-05-13 13:29:33,Neoslab / BOX / CN / BB CG20260512001,CN BB,OCG202605120004,70/箱,0000-00-00 00:00:00,0.0,2027-12-08 00:00:00,0.16,11.2,387.0,27090,0.0,27090,无
EA,RK2605130008,主仓库,바이브랩 리바이 솔루션 안티 헤어 로스 스칼프 샴푸 (300ml),남궁정,采购入库,CG202605120001,8809689630582,8809689630582,8809689630582,ViveLab 防脱头皮洗发水 (300ml),美妆个护,300ml,ViveLab,25,无权限,1箱,1.0,无,,A04-10-01,,正品,2026-05-13 13:31:53,ViveLab / EA / Sunmooh  追加:우체국 택배 / 6091496625057/ 6091496700442 / 6091496700441 CG20260508010,Sunmooh,OCG202605120001,25/箱,0000-00-00 00:00:00,0.0,2027-10-05 00:00:00,0.37,9.25,697.0,17425,0.0,17425,无
EA,RK2605130009,主仓库,(증정) 아임오 미오이노시톨 앤 슈퍼토닝 (2ea),남궁정,采购入库,CG202605130006,8806129208424,8806129208424,8806129208424,(赠品) I'M O 肌醇超级调理配方 (2ea),美妆个护,2ea,I'M O,90,无权限,90ea,1.0,无,,A02-19-01,,正品,2026-05-13 14:05:56,I'M O / EA / Sunmooh CG20260511009,Sunmooh,OCG202605130007,100/箱,0000-00-00 00:00:00,0.0,2027-08-20 00:00:00,0.052,4.68,137.0,12330,0.0,12330,无
EA,RK2605130010,主仓库,베이지크 트리트먼트 에센스 (120ml),남궁정,采购入库,CG202605130007,8809821730729,8809821730729,8809821730729,BEIGIC 护肤精华 (120ml),美妆个护,120ml,BEIGIC,40,无权限,1箱,1.0,无,,A03-12-01,,正品,2026-05-13 14:19:20,"BEIGIC / EA / Sunmooh  追加:CJ대한통운  5075-2079-8250,5075-2079-8261,5075-2079-8165 CG20260511006",,OCG202605130008,40/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.339,13.56,400.0,16000,0.0,16000,无
EA,RK2605130011,主仓库,마미케어 오쏘타민 비타민C 앰플 (15ml),남궁정,采购入库,CG202605130008,8800253025599,8800253025599,8800253025599,Mommycare 维C美白精华 (15ml),美妆个护,15ml,Mommycare,40,无权限,40ea,1.0,无,,A01-24-01,,正品,2026-05-13 14:25:26,Mommycare / EA / CN / BB  追加:CJ 대한통운 589489098673 CG20260508009,CN BB,OCG202605130009,100/箱,0000-00-00 00:00:00,0.0,2027-02-23 00:00:00,0.093,3.72,184.0,7360,0.0,7360,无
EA,RK2605140002,主仓库,투스티 치약(#루꼴라) (80g),남궁정,采购入库,CG202605140001,8809296114642,8809296114642,8809296114642,TOOSTY 牙膏(#芥菜植物) (80g),美妆个护,80g,TOOSTY,40,无权限,40ea,1.0,无,,B2-16-01,,正品,2026-05-14 09:01:59,TOOSTY / EA / Sunmooh CG20260506005,Sunmooh,OCG202605140001,50/箱,0000-00-00 00:00:00,0.0,2029-04-26 00:00:00,0.11,4.4,255.0,10200,0.0,10200,无
EA,RK2605140002,主仓库,투스티 치약(#레몬소르베) (80g),남궁정,采购入库,CG202605140001,8809296114277,8809296114277,8809296114277,TOOSTY 牙膏(#柠檬冰糕) (80g),美妆个护,80g,TOOSTY,40,无权限,40ea,1.0,无,,B2-16-01,,正品,2026-05-14 09:01:59,TOOSTY / EA / Sunmooh CG20260506005,Sunmooh,OCG202605140001,50/箱,0000-00-00 00:00:00,0.0,2029-04-26 00:00:00,0.11,4.4,255.0,10200,0.0,10200,无
EA,RK2605140003,主仓库,투스티 치약(#커스터드푸딩) (80g),남궁정,采购入库,CG202605140003,8809296114703,8809296114703,8809296114703,TOOSTY 牙膏(#奶油布丁) (80g),美妆个护,80g,TOOSTY,20,无权限,20ea,1.0,无,,B2-16-01,,正品,2026-05-14 09:03:32,TOOSTY / EA / Sunmooh CG202605140001,Sunmooh,OCG202605140003,50/箱,0000-00-00 00:00:00,0.0,2029-04-21 00:00:00,0.11,2.2,255.0,5100,0.0,5100,无
EA,RK2605140003,主仓库,투스티 치약(#루꼴라) (80g),남궁정,采购入库,CG202605140003,8809296114642,8809296114642,8809296114642,TOOSTY 牙膏(#芥菜植物) (80g),美妆个护,80g,TOOSTY,10,无权限,10ea,1.0,无,,B2-16-01,,正品,2026-05-14 09:03:32,TOOSTY / EA / Sunmooh CG202605140001,Sunmooh,OCG202605140003,50/箱,0000-00-00 00:00:00,0.0,2029-04-26 00:00:00,0.11,1.1,255.0,2550,0.0,2550,无
EA,RK2605140003,主仓库,투스티 치약(#민트초코) (80g),남궁정,采购入库,CG202605140003,8809296114284,8809296114284,8809296114284,TOOSTY 牙膏(#薄荷巧克力) (80g),美妆个护,80g,TOOSTY,20,无权限,20ea,1.0,无,,B2-16-01,,正品,2026-05-14 09:03:32,TOOSTY / EA / Sunmooh CG202605140001,Sunmooh,OCG202605140003,50/箱,0000-00-00 00:00:00,0.0,2029-04-27 00:00:00,0.11,2.2,255.0,5100,0.0,5100,无
EA,RK2605140003,主仓库,투스티 치약(#레몬소르베) (80g),남궁정,采购入库,CG202605140003,8809296114277,8809296114277,8809296114277,TOOSTY 牙膏(#柠檬冰糕) (80g),美妆个护,80g,TOOSTY,10,无权限,10ea,1.0,无,,B2-16-01,,正品,2026-05-14 09:03:32,TOOSTY / EA / Sunmooh CG202605140001,Sunmooh,OCG202605140003,50/箱,0000-00-00 00:00:00,0.0,2029-04-26 00:00:00,0.11,1.1,255.0,2550,0.0,2550,无
EA,RK2605140007,主仓库,플르부아 모이스처 멀티밤 (10g),권오성,借调入库,JTF202605140001,8809681243766,8809681243766,8809681243766,Pleuvoir 保湿棒 (10g),美妆个护,10g,Pleuvoir,100,无权限,1箱,1.0,无,,A05-02-03,,正品,2026-05-14 10:54:32,화주 변경 요청 건,,,100/箱,0000-00-00 00:00:00,0.0,2029-01-25 00:00:00,0.036,3.6,66.0,6600,0.0,6600,无
EA,RK2605140010,主仓库,캔틴나인 서퍼데이 브이효소 (3g*30ea),남궁정,采购入库,CG202605140008,8809120222888,8809120222888,8809120222888,Canteen9 香蕉味纤体酵素 (3g*30ea),美妆个护,3g*30ea,Canteen9,135,无权限,1箱,1.0,无,,A01-05-01,,正品,2026-05-14 13:43:37,Canteen9 / EA / Sunmooh CG20260513001,Sunmooh,OCG202605140008,135/箱,0000-00-00 00:00:00,0.0,2028-02-11 00:00:00,0.15,20.25,741.0,100035,0.0,100035,无
BOX,RK2605140012,主仓库,슈엘로 PDRN 에어핏 랩핑팩 (60ml),남궁정,采购入库,CG202605140010,8809794920509,8809794920509,8809794920509,Suelo 贴合包裹面膜 (60ml),美妆个护,60ml,Suelo,79,无权限,79ea,1.0,无,,B2-25-01,,正品,2026-05-14 14:58:22,Suelo / BOX / CN / BB  追加:536867329666 한진택배 CG20260513006,CN BB,OCG202605140010,80/箱,0000-00-00 00:00:00,0.0,2029-04-20 00:00:00,0.097,7.663,167.0,13193,0.0,13193,无
EA,RK2605140014,主仓库,라뮤즈 루미에르 퓨리파잉 마스크 (100g),남궁정,采购入库,CG202605140012,8809569602654,8809569602654,8809569602654,LA MUSE 净透清洁面膜 (100g),美妆个护,100g,LA MUSE,58,无权限,58ea,1.0,无,,A03-07-03,,正品,2026-05-14 15:23:56,LA MUSE / EA / Sunmooh  追加:롯데택배410767978331 CG20260513005,Sunmooh,OCG202605140012,60/箱,0000-00-00 00:00:00,0.0,2028-05-24 00:00:00,0.17,9.86,266.0,15428,0.0,15428,无
EA,RK2605140015,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),남궁정,采购入库,CG202605140013,8809846780440,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,A05-20-01,,正品,2026-05-14 15:52:45,YOUSSOFUL / EA / CN / BB CG20260508002,CN BB,OCG202605140013,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2605140015,主仓库,유쏘풀 향수(#08 디망쉬 아 파리) (50ml),남궁정,采购入库,CG202605140013,8809846780211,8809846780211,8809846780211,YOUSSOFUL 香水(#08 Dimanche a paris) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,EA,,正品,2026-05-14 15:52:45,YOUSSOFUL / EA / CN / BB CG20260508002,CN BB,OCG202605140013,64/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2605140015,主仓库,유쏘풀 향수(#09 루르드) (50ml),남궁정,采购入库,CG202605140013,8809846780235,8809846780235,8809846780235,YOUSSOFUL 香水(#09 Lourdes) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-06-01,,正品,2026-05-14 15:52:45,YOUSSOFUL / EA / CN / BB CG20260508002,CN BB,OCG202605140013,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2605140015,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),남궁정,采购入库,CG202605140013,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,A05-16-01,,正品,2026-05-14 15:52:45,YOUSSOFUL / EA / CN / BB CG20260508002,,OCG202605140013,64/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.182,2.912,225.0,3600,0.0,3600,无
EA,RK2605140015,主仓库,유쏘풀 향수(#14 비오베) (50ml),남궁정,采购入库,CG202605140013,8809846780921,8809846780921,8809846780921,YOUSSOFUL 香水(#14 Biove) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,EA,,正品,2026-05-14 15:52:45,YOUSSOFUL / EA / CN / BB CG20260508002,,OCG202605140013,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
BOX,RK2605140016,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),남궁정,采购入库,CG202605140014,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-05-14 15:54:45,YOUSSOFUL / BOX / CN / BB CG202605110004,,OCG202605140014,64/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2605140018,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),남궁정,采购入库,CG202605140015,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,A05-17-03,,正品,2026-05-14 15:56:47,YOUSSOFUL / EA / Sunmooh CG20260508001,Sunmooh,OCG202605140015,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2605140018,主仓库,유쏘풀 더 샴푸(#07 세인트모리츠) (500ml),남궁정,采购入库,CG202605140015,8809846781508,8809846781508,8809846781508,YOUSSOFUL 洗发水(#07 Saint Moritz) (500ml),美妆个护,500ml,YOUSSOFUL,15,无权限,1箱,1.0,无,,A03-18-01,,正品,2026-05-14 15:56:47,YOUSSOFUL / EA / Sunmooh CG20260508001,Sunmooh,OCG202605140015,15/箱,0000-00-00 00:00:00,0.0,2028-04-18 00:00:00,0.65,9.75,1246.0,18690,0.0,18690,无
EA,RK2605150001,主仓库,유쏘풀 향수(#05 플로랄리아) (50ml),권오성,采购入库,CG202605150002,8809846780327,8809846780327,8809846780327,YOUSSOFUL 香水(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,A04-28-01,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2605150001,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202605150002,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,A05-17-03,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2605150001,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),권오성,采购入库,CG202605150002,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,A05-18-01,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2605150001,主仓库,유쏘풀 향수(#02 메리스가든) (50ml),권오성,采购入库,CG202605150002,8809846780105,8809846780105,8809846780105,YOUSSOFUL 香水(#02 Mary's garden) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-17-02,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2605150001,主仓库,유쏘풀 향수(#06 스타레 므네스토) (50ml),권오성,采购入库,CG202605150002,8809846780167,8809846780167,8809846780167,YOUSSOFUL 香水(#06 Stare mesto) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,A05-16-03,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2605150001,主仓库,유쏘풀 향수(#01 피네) (50ml),권오성,采购入库,CG202605150002,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-13-02,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2605150001,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),권오성,采购入库,CG202605150002,8809846780440,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,A05-20-01,,正品,2026-05-15 07:26:17,YOUSSOFUL / EA / TW / BB / 강남사무실 발송 CG20260514013,TW BB,OCG202605150002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
