货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
BOX,RK2607090016,主仓库,모에브 아누카틴 샴푸 (300ml) (#Ver.2),박강민 ,采购入库,CG202607090009,8809494587040,8809494587040,8809494587040,MOEV Annurcatin™ 洗发水 (300ml) (#Ver.2),美妆个护,300ml,MOEV,1015,无权限,29箱,29,无,,B2-25-01,,正品,2026-07-09 14:36:12,발주No. 2026-07-07 -1 / BOX / DY CG20260709001,DY 2026-07-07 -1,OCG202607090009,35/箱,0000-00-00 00:00:00,0,2029-05-20 00:00:00,0.38,385.7,649,658735,0,658735,无
BOX,RK2607090016,主仓库,모에브 아누카틴 샴푸 (525ml),박강민 ,采购入库,CG202607090009,8809494587057,8809494587057,8809494587057,MOEV Annurcatin™ 洗发水 (525ml),美妆个护,525ml,MOEV,1000,无权限,50箱,50,无,,B2-25-01,,正品,2026-07-09 14:36:12,발주No. 2026-07-07 -1 / BOX / DY CG20260709001,DY 2026-07-07 -1,OCG202607090009,20/箱,0000-00-00 00:00:00,0,2029-06-28 00:00:00,0.62,620,1002,1002000,0,1002000,无
EA,RK2607100001,主仓库,유쏘풀 향수(#05 플로랄리아) (15ml),최정민,借调入库,JTF202607100001,8809846780334,8809846780334,8809846780334,YOUSSOFUL 香水(#05 Floralia) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,A05-26-03,,正品,2026-07-10 12:48:26,SCM 화주 변경 요청,기타,,28/箱,0000-00-00 00:00:00,0,2029-02-10 00:00:00,0.076,2.128,80,2240,0,2240,无
EA,RK2607100002,主仓库,밀잇 단백질 쉐이크 포켓형(#딸기맛) (40g),박강민 ,采购入库,CG202607100002,8809073738085,8809073738085,8809073738085,Meal It 蛋白质奶昔口袋装(#草莓味) (40g),美妆个护,40g,Meal It,120,无权限,3箱,3,无,,A01-12-01,,正品,2026-07-10 14:17:24,발주No. 2026-07-09 -2 / EA / CN  追加:우체국 택배 6082030984520 CG20260709006,CN 2026-07-09 -2,OCG202607100002,40/箱,0000-00-00 00:00:00,0,2027-11-19 00:00:00,0.055,6.6,741,88920,0,88920,无
BOX,RK2607100003,主仓库,밀잇 단백질 쉐이크 포켓형(#딸기맛) (40g),박강민 ,采购入库,CG202607100001,8809073738085,8809073738085,8809073738085,Meal It 蛋白质奶昔口袋装(#草莓味) (40g),美妆个护,40g,Meal It,80,无权限,2箱,2,无,,B2-25-01,,正品,2026-07-10 14:20:32,발주No. 2026-07-09 -2 / BOX / CN  追加:우체국 택배 6082030984520 CG20260709007,CN 2026-07-09 -2,OCG202607100001,40/箱,0000-00-00 00:00:00,0,2027-11-19 00:00:00,0.055,4.4,741,59280,0,59280,无
BOX,RK2607100003,主仓库,밀잇 단백질 쉐이크 포켓형(#미숫가루맛) (40g),박강민 ,采购入库,CG202607100001,8809073737866,8809073737866,8809073737866,Meal It 蛋白质奶昔口袋装(#谷物味) (40g),美妆个护,40g,Meal It,80,无权限,2箱,2,无,,B2-25-01,,正品,2026-07-10 14:20:32,발주No. 2026-07-09 -2 / BOX / CN  追加:우체국 택배 6082030984520 CG20260709007,CN 2026-07-09 -2,OCG202607100001,40/箱,0000-00-00 00:00:00,0,2027-12-07 00:00:00,0.055,4.4,507,40560,0,40560,无
BOX,RK2607100003,主仓库,밀잇 단백질 쉐이크 포켓형(#쿠키앤크림맛) (40g),박강민 ,采购入库,CG202607100001,8809073738009,8809073738009,8809073738009,Meal It 蛋白质奶昔口袋装(#曲奇味) (40g),美妆个护,40g,Meal It,80,无权限,2箱,2,无,,B2-25-01,,正品,2026-07-10 14:20:32,발주No. 2026-07-09 -2 / BOX / CN  追加:우체국 택배 6082030984520 CG20260709007,CN 2026-07-09 -2,OCG202607100001,40/箱,0000-00-00 00:00:00,0,2027-10-27 00:00:00,0.055,4.4,741,59280,0,59280,无
EA,RK2607100004,主仓库,리윤 리페어 로션 (80ml),박강민 ,采购入库,CG202607100003,8809504745071,8809504745071,8809504745071,LeeYun 修护保湿乳 (80ml),美妆个护,80ml,LeeYun,112,无权限,2箱,2,无,,H-04-02,,正品,2026-07-10 14:27:31,발주No. 2026-07-09 -1 / EA / SM CG20260709005,SM 2026-07-09 -1,OCG202607100003,56/箱,0000-00-00 00:00:00,0,2029-02-12 00:00:00,0.094,10.528,290,32480,0,32480,无
BOX,RK2607100005,主仓库,모에브 아누카틴 기프트 세트 (580ml),박강민 ,采购入库,CG202607100004,8809494587972,8809494587972,8809494587972,MOEV Annurcatin™ 套装 (580ml),美妆个护,580ml,MOEV,120,无权限,12箱,12,无,,B2-25-01,,正品,2026-07-10 16:36:42,발주No. 2026-07-06 -1 / BOX / CN CG20260707001,CN 2026-07-06 -1,OCG202607100004,10/箱,0000-00-00 00:00:00,0,2029-06-04 00:00:00,1.28,153.6,4202,504240,0,504240,无
BOX,RK2607130001,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),박강민 ,采购入库,CG202607130001,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,4032,无权限,63箱,63,无,,B2-25-01,,正品,2026-07-13 07:48:32,발주No. 2026-07-02 -3 / BOX / DY CG20260702006,DY 2026-07-02 -3,OCG202607130001,64/箱,0000-00-00 00:00:00,0,2029-06-10 00:00:00,0.182,733.824,225,907200,0,907200,无
BOX,RK2607130002,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),박강민 ,采购入库,CG202607130002,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,960,无权限,15箱,15,无,,B2-25-01,,正品,2026-07-13 07:58:03,발주No. 2026-07-03 -2 / BOX / MC CG20260706003,MC 2026-07-03 -2,OCG202607130002,64/箱,0000-00-00 00:00:00,0,2029-05-10 00:00:00,0.182,174.72,225,216000,0,216000,无
BOX,RK2607130003,主仓库,마미케어 애사비 탈모 샴푸 (500ml),박강민 ,采购入库,CG202607130004,8800344070194,8800344070194,8800344070194,Mommycare 苹果醋洗发水 (500ml),美妆个护,500ml,Mommycare,30,无权限,2箱,2,无,,B2-25-01,,正品,2026-07-13 09:39:25,발주No. 2026-07-09 -7 / BOX / 시딩용 CG20260709013,시딩용 2026-07-09 -7,OCG202607130004,15/箱,0000-00-00 00:00:00,0,2028-12-02 00:00:00,0.61,18.3,1005,30150,0,30150,无
EA,RK2607130004,主仓库,마미케어 오쏘타민 비타민C 앰플 (15ml),박강민 ,采购入库,CG202607130003,8800253025599,8800253025599,8800253025599,Mommycare 维C美白精华 (15ml),美妆个护,15ml,Mommycare,30,无权限,30ea,1,无,,A01-24-01,,正品,2026-07-13 09:39:56,발주No. 2026-07-09 -7 / EA / 시딩용 CG20260709012,시딩용 2026-07-09 -7,OCG202607130003,100/箱,0000-00-00 00:00:00,0,2027-01-09 00:00:00,0.093,2.79,184,5520,0,5520,无
EA,RK2607130005,主仓库,로그인 포레스트 레이니 그루브 가든 파이닝 브리즈 보습 장미향 바디로션 포 어스 얼쓰 (300ml),박강민 ,采购入库,CG202607130005,8809085107954,8809085107954,8809085107954,login forest 松木祛痘身体乳 (300ml),美妆个护,300ml,Login Forest,50,无权限,2箱,2,无,,A04-19-02,,正品,2026-07-13 09:45:29,발주No. 2026-07-09 -4 / EA / SM CG20260709009,SM 2026-07-09 -4,OCG202607130005,25/箱,0000-00-00 00:00:00,0,2028-05-07 00:00:00,0.348,17.4,589,29450,0,29450,无
EA,RK2607130006,主仓库,코엘프 블루베리크림 아이스 팝 하이드로겔 아이마스크 (60ea),박강민 ,采购入库,CG202607130006,8809508850870,8809508850870,8809508850870,Koelf 蓝莓奶霜冰感水凝胶眼膜 (60ea),美妆个护,60ea,Koelf,72,无权限,1箱,1,无,,A01-08-01,,正品,2026-07-13 09:49:55,발주No. 2026-07-09 -6 / EA / SM CG20260709011,SM 2026-07-09 -6,OCG202607130006,72/箱,0000-00-00 00:00:00,0,2028-11-19 00:00:00,0.173,12.456,256,18432,0,18432,无
EA,RK2607130006,主仓库,코엘프 레몬바질 아이스 팝 하이드로겔 아이마스크 (60ea),박강민 ,采购入库,CG202607130006,8809508850887,8809508850887,8809508850887,Koelf 柠檬罗勒冰感水凝胶眼膜 (60ea),美妆个护,60ea,Koelf,72,无权限,1箱,1,无,,A01-07-03,,正品,2026-07-13 09:49:55,발주No. 2026-07-09 -6 / EA / SM CG20260709011,SM 2026-07-09 -6,OCG202607130006,72/箱,0000-00-00 00:00:00,0,2028-11-20 00:00:00,0.173,12.456,256,18432,0,18432,无
EA,RK2607130007,主仓库,플르부아 바디클렌저(#로즈우드) (250ml),최정민,借调入库,JTF202607130001,8809681244336,8809681244336,8809681244336,Pleuvoir 沐浴露(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1,无,,A05-15-02,,正品,2026-07-13 13:36:50,SCM  화주 변경 요청,기초,,20/箱,0000-00-00 00:00:00,0,2028-12-15 00:00:00,0.325,6.5,585,11700,0,11700,无
BOX,RK2607130008,主仓库,(증정) 유쏘풀 쇼핑백(#L) (1ea),박강민 ,采购入库,CG202607130002,8802024090304,8802024090304,8802024090304,(赠品) YOUSSOFUL 购物袋(#L) (1ea),无,1ea,YOUSSOFUL,2400,无权限,8箱,8,无,,B2-02-02,,正品,2026-07-13 13:42:08,발주No. 2026-07-03 -2 / BOX / MC CG20260706003,,OCG202607130002,300/箱,0000-00-00 00:00:00,0,2099-12-31 00:00:00,0.04,96,0,0,0,0,无
BOX,RK2607130008,主仓库,(증정) 유쏘풀 쇼핑백(#S) (1ea),박강민 ,采购入库,CG202607130002,8802024090303,8802024090303,8802024090303,(赠品) YOUSSOFUL 购物袋(#S) (1ea),无,1ea,YOUSSOFUL,4800,无权限,16箱,16,无,,B2-04-02,,正品,2026-07-13 13:42:08,발주No. 2026-07-03 -2 / BOX / MC CG20260706003,,OCG202607130002,300/箱,0000-00-00 00:00:00,0,2099-12-31 00:00:00,0.04,192,0,0,0,0,无
BOX,RK2607130008,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),박강민 ,采购入库,CG202607130002,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,1152,无权限,18箱,18,无,,B2-15-02,,正品,2026-07-13 13:42:08,발주No. 2026-07-03 -2 / BOX / MC CG20260706003,MC 2026-07-03 -2,OCG202607130002,64/箱,0000-00-00 00:00:00,0,2029-02-10 00:00:00,0.182,209.664,225,259200,0,259200,无
BOX,RK2607130008,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),박강민 ,采购入库,CG202607130002,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,2496,无权限,39箱,39,无,,B2-14-02,,正品,2026-07-13 13:42:08,발주No. 2026-07-03 -2 / BOX / MC CG20260706003,MC 2026-07-03 -2,OCG202607130002,64/箱,0000-00-00 00:00:00,0,2029-02-10 00:00:00,0.182,454.272,225,561600,0,561600,无
BOX,RK2607130008,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),박강민 ,采购入库,CG202607130002,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,1024,无权限,16箱,16,无,,B2-15-02,,正品,2026-07-13 13:42:08,발주No. 2026-07-03 -2 / BOX / MC CG20260706003,MC 2026-07-03 -2,OCG202607130002,64/箱,0000-00-00 00:00:00,0,2029-06-10 00:00:00,0.182,186.368,225,230400,0,230400,无
EA,RK2607130009,主仓库,(증정) 유쏘풀 쇼핑백(#S) (1ea),박강민 ,采购入库,CG202607130007,8802024090303,8802024090303,8802024090303,(赠品) YOUSSOFUL 购物袋(#S) (1ea),无,1ea,YOUSSOFUL,200,无权限,200ea,1,无,,A05-22-02,,正品,2026-07-13 13:44:47,발주No. 2026-07-03 -2 / EA / MC CG20260706002,,OCG202607130007,300/箱,0000-00-00 00:00:00,0,2099-12-31 00:00:00,0.04,8,0,0,0,0,无
EA,RK2607130009,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),박강민 ,采购入库,CG202607130007,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,48,无权限,48ea,1,无,,A05-17-03,,正品,2026-07-13 13:44:47,발주No. 2026-07-03 -2 / EA / MC CG20260706002,MC 2026-07-03 -2,OCG202607130007,64/箱,0000-00-00 00:00:00,0,2029-02-10 00:00:00,0.182,8.736,225,10800,0,10800,无
EA,RK2607130009,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),박강민 ,采购入库,CG202607130007,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1,无,,A05-17-01,,正品,2026-07-13 13:44:47,발주No. 2026-07-03 -2 / EA / MC CG20260706002,MC 2026-07-03 -2,OCG202607130007,64/箱,0000-00-00 00:00:00,0,2029-02-10 00:00:00,0.182,0.728,225,900,0,900,无
EA,RK2607130009,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),박강민 ,采购入库,CG202607130007,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1,无,,A05-06-01,,正品,2026-07-13 13:44:47,발주No. 2026-07-03 -2 / EA / MC CG20260706002,MC 2026-07-03 -2,OCG202607130007,64/箱,0000-00-00 00:00:00,0,2029-05-10 00:00:00,0.182,7.28,225,9000,0,9000,无
