货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2604100024,主仓库,밀잇 단백질 쉐이크 포켓형(#멜론맛) (40g),남궁정,采购入库,CG202604100015,8809073737569,8809073737569,8809073737569,Meal It 蛋白质奶昔口袋装(#哈密瓜味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-10-01,,正品,2026-04-10 15:34:37,Meal It / EA / Sunmooh CG20260409005,Sunmooh,OCG202604100015,40/箱,0000-00-00 00:00:00,0.0,2027-06-07 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604100024,主仓库,밀잇 단백질 쉐이크 포켓형(#초콜릿맛) (40g),남궁정,采购入库,CG202604100015,8809073737439,8809073737439,8809073737439,Meal It 蛋白质奶昔口袋装(#巧克力味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-10-02,,正品,2026-04-10 15:34:37,Meal It / EA / Sunmooh CG20260409005,Sunmooh,OCG202604100015,40/箱,0000-00-00 00:00:00,0.0,2027-08-22 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604100024,主仓库,밀잇 단백질 쉐이크 포켓형(#커피맛) (40g),남궁정,采购入库,CG202604100015,8809073737453,8809073737453,8809073737453,Meal It 蛋白质奶昔口袋装(#咖啡味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-11-01,,正品,2026-04-10 15:34:37,Meal It / EA / Sunmooh CG20260409005,Sunmooh,OCG202604100015,40/箱,0000-00-00 00:00:00,0.0,2027-09-04 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604100024,主仓库,밀잇 단백질 쉐이크 포켓형(#말차초코쿠키맛) (40g),남궁정,采购入库,CG202604100015,8809073737699,8809073737699,8809073737699,Meal It 蛋白质奶昔口袋装(#抹茶巧克力饼干味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-03-02,,正品,2026-04-10 15:34:37,Meal It / EA / Sunmooh CG20260409005,Sunmooh,OCG202604100015,40/箱,0000-00-00 00:00:00,0.0,2027-08-05 00:00:00,0.055,0.55,741.0,7410,0.0,7410,无
EA,RK2604100024,主仓库,밀잇 단백질 쉐이크 포켓형(#시리얼맛) (40g),남궁정,采购入库,CG202604100015,8809073737712,8809073737712,8809073737712,Meal It 蛋白质奶昔口袋装(#玉米麦片味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-04-01,,正品,2026-04-10 15:34:37,Meal It / EA / Sunmooh CG20260409005,Sunmooh,OCG202604100015,40/箱,0000-00-00 00:00:00,0.0,2027-08-23 00:00:00,0.055,0.55,741.0,7410,0.0,7410,无
EA,RK2604100026,主仓库,닥터펩티 볼륨 넥 크림 (120ml),박강민 ,预入库,SP2604100003,8809610272515,8809610272515,8809610272515,Dr.Pepti 多肽紧致弹力颈霜 (120ml),美妆个护,120ml,Dr.Pepti,1,无权限,1ea,1.0,菜鸟BC,78993568276169.0,A04-09-03,,正品,2026-04-10 16:26:31,【EA_Taofenxiao】,,,50/箱,0000-00-00 00:00:00,0.0,2027-10-31 00:00:00,0.22,0.22,669.0,669,0.0,669,无
EA,RK2604100027,主仓库,후르디아 리프루스트 에센셜 블렌딩 립버터(#얼시) (10g*1ea),박강민 ,预入库,SP2604100002,8803348047742,8803348047742,8803348047742,FRUDIA Refresh 精华混合护唇膏(#棕色Earthy) (10g*1ea),美妆个护,10g*1ea,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78994109046851.0,A02-14-01,,正品,2026-04-10 16:26:31,【EA_Taofenxiao】,,,120/箱,0000-00-00 00:00:00,0.0,2028-03-03 00:00:00,0.08,0.16,196.0,392,0.0,392,无
EA,RK2604100027,主仓库,후르디아 리프루스트 에센셜 블렌딩 립버터(#그리너리) (10g*1ea),박강민 ,预入库,SP2604100002,8803348047759,8803348047759,8803348047759,FRUDIA Refresh 精华混合护唇膏(#绿色Greenery) (10g*1ea),美妆个护,10g*1ea,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78994109046851.0,A02-14-02,,正品,2026-04-10 16:26:31,【EA_Taofenxiao】,,,120/箱,0000-00-00 00:00:00,0.0,2027-12-19 00:00:00,0.08,0.16,196.0,392,0.0,392,无
EA,RK2604130001,主仓库,(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),권오성,采购入库,CG202604130001,8809681245968,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),无,40ml,Pleuvoir,40,无权限,40ea,1.0,无,,A04-35-03,,正品,2026-04-13 08:09:39,Pleuvoir / EA / 대량입고 누락건  CG202604100001,,OCG202604130001,120/箱,0000-00-00 00:00:00,0.0,2029-03-12 00:00:00,0.06,2.4,97.0,3880,0.0,3880,无
EA,RK2604130002,主仓库,(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),권오성,采购入库,CG202604060005,8809681245968,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),无,40ml,Pleuvoir,20,无权限,20ea,1.0,无,,A04-35-03,,正品,2026-04-13 08:10:07,Pleuvoir / EA / MC CG20260402011,MC,OCG202604060005,120/箱,0000-00-00 00:00:00,0.0,2029-03-12 00:00:00,0.06,1.2,97.0,1940,0.0,1940,无
EA,RK2604130003,主仓库,플르부아 오 드 퍼퓸(#플로럴머스크) (50ml),남궁정,借调入库,JTF202604130001,8809681243711,8809681243711,8809681243711,Pleuvoir 香水(#Floral Musk) (50ml),无,50ml,Pleuvoir,24,无权限,1箱,1.0,无,,A05-06-02,,正品,2026-04-13 09:06:52,화주변경(SCM요청),기타,,24/箱,0000-00-00 00:00:00,0.0,2028-03-05 00:00:00,0.246,5.904,961.0,23064,0.0,23064,无
EA,RK2604130003,主仓库,플르부아 헤어퍼퓸 미스트 기획세트(#도쿄 클라우드) (50ml+8g),남궁정,借调入库,JTF202604130001,8809681247474,8809681247474,8809681247474,Pleuvoir 发香喷雾套装(#Tokyo Cloud) (50ml+8g),美妆个护,50ml+8g,Pleuvoir,20,无权限,1箱,1.0,无,,A03-27-03,,正品,2026-04-13 09:06:52,화주변경(SCM요청),기타,,20/箱,0000-00-00 00:00:00,0.0,2028-10-21 00:00:00,0.261,5.22,924.0,18480,0.0,18480,无
EA,RK2604130003,主仓库,플르부아 바디로션(#테이크 미 홈) (250ml),남궁정,借调入库,JTF202604130001,8809681247054,8809681247054,8809681247054,Pleuvoir 身体乳(#Take Me Home) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1.0,无,,A05-14-01,,正品,2026-04-13 09:06:52,화주변경(SCM요청),기초,,20/箱,0000-00-00 00:00:00,0.0,2028-01-20 00:00:00,0.304,6.08,512.0,10240,0.0,10240,无
EA,RK2604130004,主仓库,"니아르 헤모케어 (1,700mg*28ea)",남궁정,采购入库,CG202604130002,8809737879673,8809737879673,8809737879673,"NE:AR 血红素铁营养管理 (1,700mg*28ea)",食品,"1,700mg*28ea",NE:AR,80,无权限,1箱,1.0,无,,A02-02-01,,正品,2026-04-13 09:28:25,NE:AR / EA / Sunmooh  追加:CJ대한통운， 5216-6986-3462，5216-6986-3333 니아르 CG20260409001,Sunmooh,OCG202604130002,80/箱,0000-00-00 00:00:00,0.0,2027-07-14 00:00:00,0.078,6.24,359.0,28720,0.0,28720,无
EA,RK2604130004,主仓库,니아르 퓨어 애사비 (28ea),남궁정,采购入库,CG202604130002,8800280730558,8800280730558,8800280730558,NE:AR 纯净苹果醋糖 (28ea),美妆个护,28ea,NE:AR,80,无权限,1箱,1.0,无,,H-01-01,,正品,2026-04-13 09:28:25,NE:AR / EA / Sunmooh  追加:CJ대한통운， 5216-6986-3462，5216-6986-3333 니아르 CG20260409001,Sunmooh,OCG202604130002,80/箱,0000-00-00 00:00:00,0.0,2027-10-17 00:00:00,0.048,3.84,359.0,28720,0.0,28720,无
EA,RK2604130011,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),남궁정,借调入库,JTF202604130002,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,46,无权限,46ea,1.0,无,,A05-16-02,,正品,2026-04-13 13:21:31,화주변경(SCM)요청,,,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,8.372,225.0,10350,0.0,10350,无
ETC,RK2604130012,主仓库,숌 퍼펙트 딥커버 비건 쿠션(#21 뉴트럴) (리필 12g),남궁정,借调入库,JTF202604130003,8809831120527,8809831120527,8809831120527,SHHOM 净透妆感深遮气垫替换装((#21 Neutral) (refill 12g),美妆个护,15g,SHHOM,4,无权限,4ea,1.0,无,,ETC-01,,正品,2026-04-13 14:07:40,화주변경(SCM요청),색조,,30/箱,0000-00-00 00:00:00,0.0,2026-05-22 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2604140013,主仓库,줄라이미 데미지 케어 퍼퓸 샴푸(#선셋프리지아) (500ml),남궁정,采购入库,CG202604140013,8809642619081,8809642619081,8809642619081,JULYME 修复香氛洗发水(#日落小苍兰) (500ml),美妆个护,500ml,JULYME,20,无权限,1箱,1.0,无,,A03-01-03,,正品,2026-04-14 11:30:06,JULYME / EA / Sunmooh / XHS CG20260408009,Sunmooh XHS,OCG202604140014,20/箱,0000-00-00 00:00:00,0.0,2028-11-23 00:00:00,0.621,12.42,960.0,19200,0.0,19200,无
EA,RK2604140013,主仓库,줄라이미 데미지 케어 퍼퓸 헤어 오일(#선셋프리지아) (30ml),남궁정,采购入库,CG202604140013,8809642619937,8809642619937,8809642619937,JULYME 修复香氛护发精油(#日落小苍兰) (30ml),美妆个护,30ml,JULYME,20,无权限,1箱,1.0,无,,A02-30-03,,正品,2026-04-14 11:30:06,JULYME / EA / Sunmooh / XHS CG20260408009,Sunmooh XHS,OCG202604140014,20/箱,0000-00-00 00:00:00,0.0,2029-01-28 00:00:00,0.201,4.02,746.0,14920,0.0,14920,无
EA,RK2604140013,主仓库,줄라이미 데미지 케어 퍼퓸 샴푸(#풀블룸) (500ml),남궁정,采购入库,CG202604140013,8809642619722,8809642619722,8809642619722,JULYME 修复香氛洗发水(#繁花盛放) (500ml),美妆个护,500ml,JULYME,20,无权限,1箱,1.0,无,,A03-34-02,,正品,2026-04-14 11:30:06,JULYME / EA / Sunmooh / XHS CG20260408009,Sunmooh XHS,OCG202604140014,20/箱,0000-00-00 00:00:00,0.0,2028-09-23 00:00:00,0.621,12.42,960.0,19200,0.0,19200,无
EA,RK2604140013,主仓库,(증정) 줄라이미 데미지 케어 퍼퓸 샴푸(#선셋프리지아) (30ml),남궁정,采购入库,CG202604140013,8809642619173F,8809642619173F,8809642619173F,(赠品) JULYME 修复香氛洗发水(#日落小苍兰) (30ml),美妆个护,30ml,JULYME,90,无权限,90ea,1.0,无,,A01-34-02,,正品,2026-04-14 11:30:06,JULYME / EA / Sunmooh / XHS CG20260408009,,OCG202604140014,200/箱,0000-00-00 00:00:00,0.0,2028-12-18 00:00:00,0.04,3.6,48.0,4320,0.0,4320,无
EA,RK2604140015,主仓库,유쏘풀 향수(#21 히페리온) (50ml),남궁정,采购入库,CG202604140015,8809846780525,8809846780525,8809846780525,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,A05-19-01,,正品,2026-04-14 13:32:54,YOUSSOFUL / EA / Sunmooh CG20260413004,Sunmooh,OCG202604140016,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2604140015,主仓库,유쏘풀 향수(#04 쥬뗌므) (50ml),남궁정,采购入库,CG202604140015,8809846780181,8809846780181,8809846780181,YOUSSOFUL 香水(#04 Je t'aime) (50ml),无,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,A05-20-02,,正品,2026-04-14 13:32:54,YOUSSOFUL / EA / Sunmooh CG20260413004,Sunmooh,OCG202604140016,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2604140015,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),남궁정,采购入库,CG202604140015,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,A05-17-01,,正品,2026-04-14 13:32:54,YOUSSOFUL / EA / Sunmooh CG20260413004,Sunmooh,OCG202604140016,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2604140015,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),남궁정,采购入库,CG202604140015,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,A05-18-01,,正品,2026-04-14 13:32:54,YOUSSOFUL / EA / Sunmooh CG20260413004,Sunmooh,OCG202604140016,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2604140015,主仓库,유쏘풀 향수(#16 베리 느와르) (50ml),남궁정,采购入库,CG202604140015,8809846780402,8809846780402,8809846780402,YOUSSOFUL 香水(#16 Berry noir) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-19-02,,正品,2026-04-14 13:32:54,YOUSSOFUL / EA / Sunmooh CG20260413004,Sunmooh,OCG202604140016,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2604140018,主仓库,밀잇 단백질 쉐이크 포켓형(#피스타치오맛) (40g),남궁정,采购入库,CG202604140018,8809073737545,8809073737545,8809073737545,Meal It 蛋白质奶昔口袋装(#开心果味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-11-03,,正品,2026-04-14 14:23:39,Meal It / EA / Sunmooh  追加:CJ대한통운521692617964 CG20260413002,Sunmooh,OCG202604140019,40/箱,0000-00-00 00:00:00,0.0,2027-08-22 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604140018,主仓库,밀잇 단백질 쉐이크 포켓형(#멜론맛) (40g),남궁정,采购入库,CG202604140018,8809073737569,8809073737569,8809073737569,Meal It 蛋白质奶昔口袋装(#哈密瓜味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-10-01,,正品,2026-04-14 14:23:39,Meal It / EA / Sunmooh  追加:CJ대한통운521692617964 CG20260413002,Sunmooh,OCG202604140019,40/箱,0000-00-00 00:00:00,0.0,2027-06-07 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604140018,主仓库,밀잇 단백질 쉐이크 포켓형(#초콜릿맛) (40g),남궁정,采购入库,CG202604140018,8809073737439,8809073737439,8809073737439,Meal It 蛋白质奶昔口袋装(#巧克力味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-10-02,,正品,2026-04-14 14:23:39,Meal It / EA / Sunmooh  追加:CJ대한통운521692617964 CG20260413002,Sunmooh,OCG202604140019,40/箱,0000-00-00 00:00:00,0.0,2027-08-22 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604140018,主仓库,밀잇 단백질 쉐이크 포켓형(#커피맛) (40g),남궁정,采购入库,CG202604140018,8809073737453,8809073737453,8809073737453,Meal It 蛋白质奶昔口袋装(#咖啡味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-11-01,,正品,2026-04-14 14:23:39,Meal It / EA / Sunmooh  追加:CJ대한통운521692617964 CG20260413002,Sunmooh,OCG202604140019,40/箱,0000-00-00 00:00:00,0.0,2027-09-04 00:00:00,0.055,0.55,798.0,7980,0.0,7980,无
EA,RK2604140018,主仓库,밀잇 단백질 쉐이크 포켓형(#말차초코쿠키맛) (40g),남궁정,采购入库,CG202604140018,8809073737699,8809073737699,8809073737699,Meal It 蛋白质奶昔口袋装(#抹茶巧克力饼干味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-03-02,,正品,2026-04-14 14:23:39,Meal It / EA / Sunmooh  追加:CJ대한통운521692617964 CG20260413002,Sunmooh,OCG202604140019,40/箱,0000-00-00 00:00:00,0.0,2027-08-05 00:00:00,0.055,0.55,741.0,7410,0.0,7410,无
EA,RK2604140018,主仓库,밀잇 단백질 쉐이크 포켓형(#시리얼맛) (40g),남궁정,采购入库,CG202604140018,8809073737712,8809073737712,8809073737712,Meal It 蛋白质奶昔口袋装(#玉米麦片味) (40g),食品,40g,Meal It,10,无权限,10ea,1.0,无,,A01-04-01,,正品,2026-04-14 14:23:39,Meal It / EA / Sunmooh  追加:CJ대한통운521692617964 CG20260413002,Sunmooh,OCG202604140019,40/箱,0000-00-00 00:00:00,0.0,2027-08-23 00:00:00,0.055,0.55,741.0,7410,0.0,7410,无
EA,RK2604140019,主仓库,리더스 아임피토 AHA 마스크 (10ea),남궁정,采购入库,CG202604140019,8809672283603,8809672283603,8809672283603,LEADERS 至臻​AHA​面膜 (10ea),美妆个护,10ea,LEADERS,44,无权限,1箱,1.0,无,,A04-05-03,,正品,2026-04-14 14:44:18,"LEADERS / EA / Sunmooh  追加:롯데택배2659-5122-1885,2659-5122-1896,2659-5122-1900,2659-5122-1911,2659-5122-1922,2659-5122-1933,2659-5122-1944,2659-5122-1955,2659-5122-1966,2659-5122-1970,2659-5122-1981,2659-5122-1992,2659-5122-2003 CG20260413001",Sunmooh,OCG202604140020,44/箱,0000-00-00 00:00:00,0.0,2027-10-31 00:00:00,0.361,15.884,980.0,43120,0.0,43120,无
EA,RK2604140019,主仓库,리더스 아쿠아링거 스킨클리닉 마스크 (25ml*10ea),남궁정,采购入库,CG202604140019,8809672284495,8809672284495,8809672284495,LEADERS 保湿补水修护面膜 (25ml*10ea),美妆个护,10ea,LEADERS,50,无权限,1箱,1.0,无,,A04-03-01,,正品,2026-04-14 14:44:18,"LEADERS / EA / Sunmooh  追加:롯데택배2659-5122-1885,2659-5122-1896,2659-5122-1900,2659-5122-1911,2659-5122-1922,2659-5122-1933,2659-5122-1944,2659-5122-1955,2659-5122-1966,2659-5122-1970,2659-5122-1981,2659-5122-1992,2659-5122-2003 CG20260413001",Sunmooh,OCG202604140020,50/箱,0000-00-00 00:00:00,0.0,2028-12-09 00:00:00,0.36,18.0,765.0,38250,0.0,38250,无
EA,RK2604150002,主仓库,닥터펩티 엑소 바이옴 마스크 (5매),남궁정,采购入库,CG202604150002,8809610272072,8809610272072,8809610272072,Dr.Pepti Exo 益生元外泌体面膜 (5片),美妆个护,5매,Dr.Pepti,45,无权限,1箱,1.0,无,,A03-15-01,,正品,2026-04-15 10:23:53,Dr.Pepti / EA / Sunmooh CG20260413003,Sunmooh,OCG202604150003,45/箱,0000-00-00 00:00:00,0.0,2028-09-18 00:00:00,0.198,8.91,596.0,26820,0.0,26820,无
EA,RK2604150005,主仓库,아이뽀 엘라스틱 모공 패드 (80ea),박강민 ,借调入库,JTF202604150001,8809654651352,8809654651352,8809654651352,AIPPO 毛孔管理棉片 (80ea),美妆个护,80ea,AIPPO,50,无权限,1箱,1.0,无,,A04-09-02,,正品,2026-04-15 13:04:43,SCM 화주변경요청,기초,,50/箱,0000-00-00 00:00:00,0.0,2028-06-15 00:00:00,0.338,16.9,722.0,36100,0.0,36100,无
EA,RK2604150005,主仓库,플르부아 하트 키링 핸드워시(#로즈우드) (50ml),박강민 ,借调入库,JTF202604150001,8800335541672,8800335541672,8800335541672,Pleuvoir 心形钥扣洗手液(#Rose Wood) (50ml),美妆个护,50ml,Pleuvoir,84,无权限,1箱,1.0,无,,A05-25-02,,正品,2026-04-15 13:04:43,SCM 화주변경요청,기초,,84/箱,0000-00-00 00:00:00,0.0,2028-11-26 00:00:00,0.065,5.46,179.0,15036,0.0,15036,无
EA,RK2604150006,主仓库,스킨아이 내추럴 발효 동백크림 (100ml),남궁정,采购入库,CG202604150006,8809186286824,8809186286824,8809186286824,SKINEYE 山茶花面霜 (100ml),美妆个护,100ml,SKINEYE,105,无权限,1箱,1.0,无,,A03-06-02,,正品,2026-04-15 13:14:44,SKINEYE / EA / Sunmooh CG20260413005,Sunmooh,OCG202604150007,105/箱,0000-00-00 00:00:00,0.0,2029-02-09 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2604150007,主仓库,스킨아이 내추럴 발효 동백크림 (100ml),남궁정,采购入库,CG202604150005,8809186286824,8809186286824,8809186286824,SKINEYE 山茶花面霜 (100ml),美妆个护,100ml,SKINEYE,105,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-04-15 13:16:04,SKINEYE / BOX / CN / BB CG20260413006,CN BB,OCG202604150006,105/箱,0000-00-00 00:00:00,0.0,2029-02-09 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디클렌저(#모닝소일) (40ml),남궁정,未知入库,,8809681245975,8809681245975,8809681245975,(赠品) Pleuvoir 沐浴露(#Morning Soil) (40ml),无,40ml,Pleuvoir,13,无权限,13ea,1.0,无,,A03-28-03,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-05-07 00:00:00,0.06,0.78,97.0,1261,0.0,1261,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디클렌저(#로즈우드) (40ml),남궁정,未知入库,,8809681245982,8809681245982,8809681245982,(赠品) Pleuvoir 沐浴露(#Rose Wood) (40ml),无,40ml,Pleuvoir,5,无权限,5ea,1.0,无,,A03-21-01,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2027-08-21 00:00:00,0.06,0.3,97.0,485,0.0,485,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),남궁정,未知入库,,8809681245968,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),无,40ml,Pleuvoir,11,无权限,11ea,1.0,无,,A04-35-03,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-12-01 00:00:00,0.06,0.66,97.0,1067,0.0,1067,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디클렌저(#히노키레더) (40ml),남궁정,未知入库,,8809681245999,8809681245999,8809681245999,(赠品) Pleuvoir 沐浴露(#Hinoki Leather) (40ml),无,40ml,Pleuvoir,8,无权限,8ea,1.0,无,,A04-20-01,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.06,0.48,97.0,776,0.0,776,无
EA,RK2604160004,主仓库,유쏘풀 라스트웨어 엑스트레드 퍼퓸(#블랙) (50ml),남궁정,未知入库,,8809846781157,8809846781157,8809846781157,YOUSSOFUL 香水(#Black) (50ml),美妆个护,50ml,YOUSSOFUL,70,无权限,70ea,1.0,无,,A03-29-02,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,99/箱,0000-00-00 00:00:00,0.0,2027-03-01 00:00:00,0.22,15.4,174.0,12180,0.0,12180,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디로션(#플로럴머스크) (40ml),남궁정,未知入库,,8809681246002,8809681246002,8809681246002,(赠品) Pleuvoir 身体乳(#Floral Musk) (40ml),美妆个护,40ml,Pleuvoir,2,无权限,2ea,1.0,无,,A05-36-03,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-02-27 00:00:00,0.06,0.12,97.0,194,0.0,194,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디로션(#로즈우드) (40ml),남궁정,未知入库,,8809681246026,8809681246026,8809681246026,(赠品) Pleuvoir 身体乳(#Rose Wood) (40ml),美妆个护,40ml,Pleuvoir,8,无权限,8ea,1.0,无,,A02-17-01,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.06,0.48,97.0,776,0.0,776,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디로션(#모닝소일) (40ml),남궁정,未知入库,,8809681246019,8809681246019,8809681246019,(赠品) Pleuvoir 身体乳(#Morning Soil) (40ml),美妆个护,40ml,Pleuvoir,12,无权限,12ea,1.0,无,,A02-14-03,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-04-24 00:00:00,0.06,0.72,97.0,1164,0.0,1164,无
EA,RK2604160004,主仓库,(증정) 플르부아 바디로션(#히노키레더) (40ml),남궁정,未知入库,,8809681246033,8809681246033,8809681246033,(赠品) Pleuvoir 身体乳(#Hinoki Leather) (40ml),美妆个护,40ml,Pleuvoir,14,无权限,14ea,1.0,无,,A02-15-03,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,120/箱,0000-00-00 00:00:00,0.0,2028-02-26 00:00:00,0.06,0.84,97.0,1358,0.0,1358,无
EA,RK2604160004,主仓库,(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea),남궁정,未知入库,,8809654651727,8809654651727,8809654651727,(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea),美妆个护,1.75g*12ea,AIPPO,42,无权限,42ea,1.0,无,,A05-28-01,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,400/箱,0000-00-00 00:00:00,0.0,2028-09-07 00:00:00,0.03,1.26,0.0,0,0.0,0,无
EA,RK2604160004,主仓库,플르부아 하트 키링 새니타이저(#그린 플로럴) (30ml),남궁정,未知入库,,8800335541856,8800335541856,8800335541856,Pleuvoir 心形钥扣免洗洗手液(#Green Floral) (30ml),美妆个护,30ml,Pleuvoir,37,无权限,37ea,1.0,无,,A02-11-03,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,100/箱,0000-00-00 00:00:00,0.0,2029-01-13 00:00:00,0.042,1.554,105.0,3885,0.0,3885,无
EA,RK2604160004,主仓库,플르부아 하트 키링 핸드워시(#로즈우드) (30ml),남궁정,未知入库,,8800335541863,8800335541863,8800335541863,Pleuvoir 心形钥扣洗手液(#Rose Wood) (30ml),美妆个护,30ml,Pleuvoir,68,无权限,68ea,1.0,无,,A05-10-01,,正品,2026-04-16 11:00:02,"플르부아, 아이뽀는 대만 박람회 반품, 유쏘풀은 브랜드사 무상 지원",,,130/箱,0000-00-00 00:00:00,0.0,2029-01-18 00:00:00,0.049,3.332,105.0,7140,0.0,7140,无
